datetime,date,hour,province,amphoe,tambon,pm25_avg,source_id,lat,lon,temperature_avg
2026-03-07 15:00:00,2026-03-07,15,เชียงใหม่,เมือง,สุเทพ,38.44,5271,18.794239,98.956888,35.49717105263158
2026-03-07 16:00:00,2026-03-07,16,เชียงใหม่,เมือง,สุเทพ,40.78,5271,18.794239,98.956888,35.20907894736842
2026-03-07 17:00:00,2026-03-07,17,เชียงใหม่,เมือง,สุเทพ,43.11,5271,18.794239,98.956888,34.07986842105263
2026-03-07 18:00:00,2026-03-07,18,เชียงใหม่,เมือง,สุเทพ,45.12,5271,18.794239,98.956888,31.390065359477127
2026-03-07 19:00:00,2026-03-07,19,เชียงใหม่,เมือง,สุเทพ,47.0,5271,18.794239,98.956888,28.148169934640524
2026-03-07 20:00:00,2026-03-07,20,เชียงใหม่,เมือง,สุเทพ,49.78,5271,18.794239,98.956888,26.34519736842105
2026-03-07 21:00:00,2026-03-07,21,เชียงใหม่,เมือง,สุเทพ,53.0,5271,18.794239,98.956888,25.086776315789475
2026-03-07 22:00:00,2026-03-07,22,เชียงใหม่,เมือง,สุเทพ,69.89,5271,18.794239,98.956888,24.059276315789475
2026-03-07 23:00:00,2026-03-07,23,เชียงใหม่,เมือง,สุเทพ,64.62,5271,18.794239,98.956888,23.19281045751634
2026-03-08 00:00:00,2026-03-08,0,เชียงใหม่,เมือง,สุเทพ,52.0,5271,18.794239,98.956888,22.484228187919463
2026-03-08 01:00:00,2026-03-08,1,เชียงใหม่,เมือง,สุเทพ,53.67,5271,18.794239,98.956888,21.89202614379085
2026-03-08 02:00:00,2026-03-08,2,เชียงใหม่,เมือง,สุเทพ,51.89,5271,18.794239,98.956888,21.32333333333333
2026-03-08 03:00:00,2026-03-08,3,เชียงใหม่,เมือง,สุเทพ,52.89,5271,18.794239,98.956888,20.823071895424835
2026-03-08 04:00:00,2026-03-08,4,เชียงใหม่,เมือง,สุเทพ,53.62,5271,18.794239,98.956888,20.412763157894734
2026-03-08 05:00:00,2026-03-08,5,เชียงใหม่,เมือง,สุเทพ,48.33,5271,18.794239,98.956888,19.96828947368421
2026-03-08 06:00:00,2026-03-08,6,เชียงใหม่,เมือง,สุเทพ,53.67,5271,18.794239,98.956888,19.666013071895424
2026-03-08 07:00:00,2026-03-08,7,เชียงใหม่,เมือง,สุเทพ,57.5,5271,18.794239,98.956888,19.68223684210526
2026-03-08 08:00:00,2026-03-08,8,เชียงใหม่,เมือง,สุเทพ,57.78,5271,18.794239,98.956888,22.282941176470587
2026-03-08 09:00:00,2026-03-08,9,เชียงใหม่,เมือง,สุเทพ,53.44,5271,18.794239,98.956888,26.35143790849673
2026-03-08 10:00:00,2026-03-08,10,เชียงใหม่,เมือง,สุเทพ,58.0,5271,18.794239,98.956888,29.972631578947368
2026-03-08 11:00:00,2026-03-08,11,เชียงใหม่,เมือง,สุเทพ,59.56,5271,18.794239,98.956888,32.64309210526316
2026-03-08 12:00:00,2026-03-08,12,เชียงใหม่,เมือง,สุเทพ,54.44,5271,18.794239,98.956888,34.260333333333335
2026-03-08 13:00:00,2026-03-08,13,เชียงใหม่,เมือง,สุเทพ,44.0,5271,18.794239,98.956888,35.334900662251655
2026-03-08 14:00:00,2026-03-08,14,เชียงใหม่,เมือง,สุเทพ,39.44,5271,18.794239,98.956888,35.9133552631579
2026-03-08 15:00:00,2026-03-08,15,เชียงใหม่,เมือง,สุเทพ,35.44,5271,18.794239,98.956888,36.262941176470584
2026-03-08 16:00:00,2026-03-08,16,เชียงใหม่,เมือง,สุเทพ,32.0,5271,18.794239,98.956888,35.991241830065356
2026-03-08 17:00:00,2026-03-08,17,เชียงใหม่,เมือง,สุเทพ,29.38,5271,18.794239,98.956888,34.7812582781457
2026-03-08 18:00:00,2026-03-08,18,เชียงใหม่,เมือง,สุเทพ,31.33,5271,18.794239,98.956888,31.882236842105264
2026-03-08 19:00:00,2026-03-08,19,เชียงใหม่,เมือง,สุเทพ,34.78,5271,18.794239,98.956888,28.5058940397351
2026-03-08 20:00:00,2026-03-08,20,เชียงใหม่,เมือง,สุเทพ,37.11,5271,18.794239,98.956888,26.749013157894737
2026-03-08 21:00:00,2026-03-08,21,เชียงใหม่,เมือง,สุเทพ,38.78,5271,18.794239,98.956888,25.606315789473683
2026-03-08 22:00:00,2026-03-08,22,เชียงใหม่,เมือง,สุเทพ,50.0,5271,18.794239,98.956888,24.638993288590605
2026-03-08 23:00:00,2026-03-08,23,เชียงใหม่,เมือง,สุเทพ,63.67,5271,18.794239,98.956888,23.77052631578947
2026-03-09 00:00:00,2026-03-09,0,เชียงใหม่,เมือง,สุเทพ,79.22,5271,18.794239,98.956888,23.048552631578946
2026-03-09 01:00:00,2026-03-09,1,เชียงใหม่,เมือง,สุเทพ,81.67,5271,18.794239,98.956888,22.436447368421053
2026-03-09 02:00:00,2026-03-09,2,เชียงใหม่,เมือง,สุเทพ,77.25,5271,18.794239,98.956888,21.86954248366013
2026-03-09 03:00:00,2026-03-09,3,เชียงใหม่,เมือง,สุเทพ,65.56,5271,18.794239,98.956888,21.355751633986927
2026-03-09 04:00:00,2026-03-09,4,เชียงใหม่,เมือง,สุเทพ,62.67,5271,18.794239,98.956888,20.8818954248366
2026-03-09 05:00:00,2026-03-09,5,เชียงใหม่,เมือง,สุเทพ,60.33,5271,18.794239,98.956888,20.50267973856209
2026-03-09 06:00:00,2026-03-09,6,เชียงใหม่,เมือง,สุเทพ,61.89,5271,18.794239,98.956888,20.183355263157893
2026-03-09 07:00:00,2026-03-09,7,เชียงใหม่,เมือง,สุเทพ,64.11,5271,18.794239,98.956888,20.20586666666667
2026-03-09 08:00:00,2026-03-09,8,เชียงใหม่,เมือง,สุเทพ,64.56,5271,18.794239,98.956888,22.725165562913908
2026-03-09 09:00:00,2026-03-09,9,เชียงใหม่,เมือง,สุเทพ,77.45,5271,18.794239,98.956888,26.51171052631579
2026-03-09 10:00:00,2026-03-09,10,เชียงใหม่,เมือง,สุเทพ,72.75,5271,18.794239,98.956888,30.20625
2026-03-09 11:00:00,2026-03-09,11,เชียงใหม่,เมือง,สุเทพ,47.67,5271,18.794239,98.956888,32.831776315789476
2026-03-09 12:00:00,2026-03-09,12,เชียงใหม่,เมือง,สุเทพ,54.14,5271,18.794239,98.956888,34.494671052631574
2026-03-09 13:00:00,2026-03-09,13,เชียงใหม่,เมือง,สุเทพ,50.7,5271,18.794239,98.956888,35.555099337748345
2026-03-09 14:00:00,2026-03-09,14,เชียงใหม่,เมือง,สุเทพ,43.56,5271,18.794239,98.956888,36.19421052631579
2026-03-09 15:00:00,2026-03-09,15,เชียงใหม่,เมือง,สุเทพ,42.0,5271,18.794239,98.956888,36.194379084967316
2026-03-09 16:00:00,2026-03-09,16,เชียงใหม่,เมือง,สุเทพ,45.56,5271,18.794239,98.956888,35.84751633986928
2026-03-09 17:00:00,2026-03-09,17,เชียงใหม่,เมือง,สุเทพ,53.78,5271,18.794239,98.956888,34.48453947368421
2026-03-09 18:00:00,2026-03-09,18,เชียงใหม่,เมือง,สุเทพ,53.89,5271,18.794239,98.956888,31.60677631578947
2026-03-09 19:00:00,2026-03-09,19,เชียงใหม่,เมือง,สุเทพ,53.0,5271,18.794239,98.956888,28.55611842105263
2026-03-09 20:00:00,2026-03-09,20,เชียงใหม่,เมือง,สุเทพ,55.67,5271,18.794239,98.956888,26.915263157894735
2026-03-09 21:00:00,2026-03-09,21,เชียงใหม่,เมือง,สุเทพ,56.5,5271,18.794239,98.956888,25.788618421052632
2026-03-09 22:00:00,2026-03-09,22,เชียงใหม่,เมือง,สุเทพ,57.56,5271,18.794239,98.956888,24.952222222222222
2026-03-09 23:00:00,2026-03-09,23,เชียงใหม่,เมือง,สุเทพ,61.78,5271,18.794239,98.956888,24.185032679738562
2026-03-10 00:00:00,2026-03-10,0,เชียงใหม่,เมือง,สุเทพ,69.33,5271,18.794239,98.956888,23.615099337748344
2026-03-10 01:00:00,2026-03-10,1,เชียงใหม่,เมือง,สุเทพ,77.11,5271,18.794239,98.956888,22.997581699346405
2026-03-10 02:00:00,2026-03-10,2,เชียงใหม่,เมือง,สุเทพ,73.89,5271,18.794239,98.956888,22.558289473684212
2026-03-10 03:00:00,2026-03-10,3,เชียงใหม่,เมือง,สุเทพ,71.67,5271,18.794239,98.956888,22.186601307189544
2026-03-10 04:00:00,2026-03-10,4,เชียงใหม่,เมือง,สุเทพ,72.67,5271,18.794239,98.956888,21.849869281045752
2026-03-10 05:00:00,2026-03-10,5,เชียงใหม่,เมือง,สุเทพ,75.89,5271,18.794239,98.956888,21.490986842105265
2026-03-10 06:00:00,2026-03-10,6,เชียงใหม่,เมือง,สุเทพ,76.44,5271,18.794239,98.956888,21.24
2026-03-10 07:00:00,2026-03-10,7,เชียงใหม่,เมือง,สุเทพ,78.75,5271,18.794239,98.956888,21.1618954248366
2026-03-10 08:00:00,2026-03-10,8,เชียงใหม่,เมือง,สุเทพ,79.0,5271,18.794239,98.956888,23.192500000000003
2026-03-10 09:00:00,2026-03-10,9,เชียงใหม่,เมือง,สุเทพ,83.22,5271,18.794239,98.956888,25.948627450980393
2026-03-10 10:00:00,2026-03-10,10,เชียงใหม่,เมือง,สุเทพ,83.78,5271,18.794239,98.956888,27.92105263157895
2026-03-10 11:00:00,2026-03-10,11,เชียงใหม่,เมือง,สุเทพ,85.0,5271,18.794239,98.956888,29.269533333333335
2026-03-10 12:00:00,2026-03-10,12,เชียงใหม่,เมือง,สุเทพ,83.89,5271,18.794239,98.956888,30.347565789473684
2026-03-10 13:00:00,2026-03-10,13,เชียงใหม่,เมือง,สุเทพ,83.56,5271,18.794239,98.956888,31.53058823529412
2026-03-10 14:00:00,2026-03-10,14,เชียงใหม่,เมือง,สุเทพ,82.56,5271,18.794239,98.956888,32.10869281045752
2026-03-10 15:00:00,2026-03-10,15,เชียงใหม่,เมือง,สุเทพ,77.78,5271,18.794239,98.956888,32.54576158940397
2026-03-10 16:00:00,2026-03-10,16,เชียงใหม่,เมือง,สุเทพ,75.11,5271,18.794239,98.956888,32.06901960784314
2026-03-10 17:00:00,2026-03-10,17,เชียงใหม่,เมือง,สุเทพ,76.25,5271,18.794239,98.956888,30.661052631578944
2026-03-10 18:00:00,2026-03-10,18,เชียงใหม่,เมือง,สุเทพ,77.67,5271,18.794239,98.956888,28.468888888888888
2026-03-10 19:00:00,2026-03-10,19,เชียงใหม่,เมือง,สุเทพ,77.0,5271,18.794239,98.956888,26.212091503267974
2026-03-10 20:00:00,2026-03-10,20,เชียงใหม่,เมือง,สุเทพ,73.78,5271,18.794239,98.956888,24.772745098039216
2026-03-10 21:00:00,2026-03-10,21,เชียงใหม่,เมือง,สุเทพ,39.89,5271,18.794239,98.956888,23.523355263157896
2026-03-10 22:00:00,2026-03-10,22,เชียงใหม่,เมือง,สุเทพ,17.56,5271,18.794239,98.956888,22.7359477124183
2026-03-10 23:00:00,2026-03-10,23,เชียงใหม่,เมือง,สุเทพ,11.67,5271,18.794239,98.956888,22.066710526315788
2026-03-11 00:00:00,2026-03-11,0,เชียงใหม่,เมือง,สุเทพ,10.67,5271,18.794239,98.956888,21.71559210526316
2026-03-11 01:00:00,2026-03-11,1,เชียงใหม่,เมือง,สุเทพ,12.89,5271,18.794239,98.956888,21.305
2026-03-11 02:00:00,2026-03-11,2,เชียงใหม่,เมือง,สุเทพ,15.88,5271,18.794239,98.956888,20.88013157894737
2026-03-11 03:00:00,2026-03-11,3,เชียงใหม่,เมือง,สุเทพ,18.11,5271,18.794239,98.956888,20.453774834437088
2026-03-11 04:00:00,2026-03-11,4,เชียงใหม่,เมือง,สุเทพ,23.22,5271,18.794239,98.956888,20.184802631578947
2026-03-11 05:00:00,2026-03-11,5,เชียงใหม่,เมือง,สุเทพ,26.33,5271,18.794239,98.956888,19.933026315789476
2026-03-11 06:00:00,2026-03-11,6,เชียงใหม่,เมือง,สุเทพ,26.67,5271,18.794239,98.956888,19.757434210526316
2026-03-11 07:00:00,2026-03-11,7,เชียงใหม่,เมือง,สุเทพ,34.0,5271,18.794239,98.956888,19.734399999999997
2026-03-11 08:00:00,2026-03-11,8,เชียงใหม่,เมือง,สุเทพ,43.78,5271,18.794239,98.956888,20.68546052631579
2026-03-11 09:00:00,2026-03-11,9,เชียงใหม่,เมือง,สุเทพ,39.56,5271,18.794239,98.956888,22.614248366013072
2026-03-11 10:00:00,2026-03-11,10,เชียงใหม่,เมือง,สุเทพ,32.78,5271,18.794239,98.956888,24.80921568627451
2026-03-11 11:00:00,2026-03-11,11,เชียงใหม่,เมือง,สุเทพ,33.75,5271,18.794239,98.956888,27.172781456953643
2026-03-11 12:00:00,2026-03-11,12,เชียงใหม่,เมือง,สุเทพ,31.2,5271,18.794239,98.956888,29.031830065359475
2026-03-11 13:00:00,2026-03-11,13,เชียงใหม่,เมือง,สุเทพ,35.33,5271,18.794239,98.956888,30.223202614379083
2026-03-11 14:00:00,2026-03-11,14,เชียงใหม่,เมือง,สุเทพ,33.44,5271,18.794239,98.956888,30.391523178807947
2026-03-11 15:00:00,2026-03-11,15,เชียงใหม่,เมือง,สุเทพ,30.56,5271,18.794239,98.956888,29.35190789473684
2026-03-11 16:00:00,2026-03-11,16,เชียงใหม่,เมือง,สุเทพ,32.11,5271,18.794239,98.956888,28.14653594771242
2026-03-11 17:00:00,2026-03-11,17,เชียงใหม่,เมือง,สุเทพ,33.11,5271,18.794239,98.956888,25.784228187919464
2026-03-11 18:00:00,2026-03-11,18,เชียงใหม่,เมือง,สุเทพ,33.56,5271,18.794239,98.956888,23.491
2026-03-11 19:00:00,2026-03-11,19,เชียงใหม่,เมือง,สุเทพ,33.62,5271,18.794239,98.956888,21.810794701986755
2026-03-11 20:00:00,2026-03-11,20,เชียงใหม่,เมือง,สุเทพ,35.78,5271,18.794239,98.956888,21.239735099337747
2026-03-11 21:00:00,2026-03-11,21,เชียงใหม่,เมือง,สุเทพ,33.67,5271,18.794239,98.956888,20.8328
2026-03-11 22:00:00,2026-03-11,22,เชียงใหม่,เมือง,สุเทพ,28.33,5271,18.794239,98.956888,20.43236842105263
2026-03-11 23:00:00,2026-03-11,23,เชียงใหม่,เมือง,สุเทพ,25.22,5271,18.794239,98.956888,20.05921052631579
2026-03-12 00:00:00,2026-03-12,0,เชียงใหม่,เมือง,สุเทพ,28.33,5271,18.794239,98.956888,19.730600000000003
2026-03-12 01:00:00,2026-03-12,1,เชียงใหม่,เมือง,สุเทพ,30.11,5271,18.794239,98.956888,19.48467105263158
2026-03-12 02:00:00,2026-03-12,2,เชียงใหม่,เมือง,สุเทพ,29.89,5271,18.794239,98.956888,19.236887417218544
2026-03-12 03:00:00,2026-03-12,3,เชียงใหม่,เมือง,สุเทพ,27.0,5271,18.794239,98.956888,19.03423841059603
2026-03-12 04:00:00,2026-03-12,4,เชียงใหม่,เมือง,สุเทพ,27.33,5271,18.794239,98.956888,18.891933333333334
2026-03-12 05:00:00,2026-03-12,5,เชียงใหม่,เมือง,สุเทพ,28.0,5271,18.794239,98.956888,18.739933774834437
2026-03-12 06:00:00,2026-03-12,6,เชียงใหม่,เมือง,สุเทพ,30.56,5271,18.794239,98.956888,18.622980132450333
2026-03-12 07:00:00,2026-03-12,7,เชียงใหม่,เมือง,สุเทพ,31.67,5271,18.794239,98.956888,18.649864864864863
2026-03-12 08:00:00,2026-03-12,8,เชียงใหม่,เมือง,สุเทพ,34.67,5271,18.794239,98.956888,19.910666666666668
2026-03-12 09:00:00,2026-03-12,9,เชียงใหม่,เมือง,สุเทพ,34.33,5271,18.794239,98.956888,22.408013245033114
2026-03-12 10:00:00,2026-03-12,10,เชียงใหม่,เมือง,สุเทพ,34.67,5271,18.794239,98.956888,25.342763157894737
2026-03-12 11:00:00,2026-03-12,11,เชียงใหม่,เมือง,สุเทพ,39.0,5271,18.794239,98.956888,27.953398692810456
2026-03-12 12:00:00,2026-03-12,12,เชียงใหม่,เมือง,สุเทพ,38.38,5271,18.794239,98.956888,29.86078947368421
2026-03-12 13:00:00,2026-03-12,13,เชียงใหม่,เมือง,สุเทพ,32.11,5271,18.794239,98.956888,31.402875816993465
2026-03-12 14:00:00,2026-03-12,14,เชียงใหม่,เมือง,สุเทพ,29.78,5271,18.794239,98.956888,32.36532894736842
2026-03-12 15:00:00,2026-03-12,15,เชียงใหม่,เมือง,สุเทพ,29.22,5271,18.794239,98.956888,32.85130718954248
2026-03-12 16:00:00,2026-03-12,16,เชียงใหม่,เมือง,สุเทพ,26.0,5271,18.794239,98.956888,32.49894736842106
2026-03-12 17:00:00,2026-03-12,17,เชียงใหม่,เมือง,สุเทพ,26.62,5271,18.794239,98.956888,31.288051948051947
2026-03-12 22:00:00,2026-03-12,22,เชียงใหม่,เมือง,สุเทพ,30.33,5271,18.794239,98.956888,22.37453947368421
2026-03-13 03:00:00,2026-03-13,3,เชียงใหม่,เมือง,สุเทพ,25.0,5271,18.794239,98.956888,20.149333333333335
2026-03-13 04:00:00,2026-03-13,4,เชียงใหม่,เมือง,สุเทพ,26.91,5271,18.794239,98.956888,19.915394736842103
2026-03-13 05:00:00,2026-03-13,5,เชียงใหม่,เมือง,สุเทพ,26.56,5271,18.794239,98.956888,19.619473684210526
2026-03-13 06:00:00,2026-03-13,6,เชียงใหม่,เมือง,สุเทพ,25.14,5271,18.794239,98.956888,19.361543624161072
2026-03-13 07:00:00,2026-03-13,7,เชียงใหม่,เมือง,สุเทพ,25.67,5271,18.794239,98.956888,19.258053691275165
2026-03-13 08:00:00,2026-03-13,8,เชียงใหม่,เมือง,สุเทพ,23.75,5271,18.794239,98.956888,19.880198675496686
2026-03-13 09:00:00,2026-03-13,9,เชียงใหม่,เมือง,สุเทพ,29.0,5271,18.794239,98.956888,20.911059602649008
2026-03-13 10:00:00,2026-03-13,10,เชียงใหม่,เมือง,สุเทพ,26.44,5271,18.794239,98.956888,22.188211920529803
2026-03-13 11:00:00,2026-03-13,11,เชียงใหม่,เมือง,สุเทพ,23.78,5271,18.794239,98.956888,23.75144736842105
2026-03-13 12:00:00,2026-03-13,12,เชียงใหม่,เมือง,สุเทพ,21.33,5271,18.794239,98.956888,25.38735099337748
2026-03-13 13:00:00,2026-03-13,13,เชียงใหม่,เมือง,สุเทพ,23.56,5271,18.794239,98.956888,26.640993377483444
2026-03-13 14:00:00,2026-03-13,14,เชียงใหม่,เมือง,สุเทพ,25.88,5271,18.794239,98.956888,27.684736842105263
2026-03-13 15:00:00,2026-03-13,15,เชียงใหม่,เมือง,สุเทพ,22.75,5271,18.794239,98.956888,28.1923178807947
2026-03-13 16:00:00,2026-03-13,16,เชียงใหม่,เมือง,สุเทพ,21.78,5271,18.794239,98.956888,28.181973684210526
2026-03-13 17:00:00,2026-03-13,17,เชียงใหม่,เมือง,สุเทพ,18.78,5271,18.794239,98.956888,27.3486
2026-03-13 19:00:00,2026-03-13,19,เชียงใหม่,เมือง,สุเทพ,19.57,5271,18.794239,98.956888,23.23142857142857
2026-03-13 20:00:00,2026-03-13,20,เชียงใหม่,เมือง,สุเทพ,21.11,5271,18.794239,98.956888,22.316225165562916
2026-03-13 21:00:00,2026-03-13,21,เชียงใหม่,เมือง,สุเทพ,19.56,5271,18.794239,98.956888,21.67794701986755
2026-03-13 22:00:00,2026-03-13,22,เชียงใหม่,เมือง,สุเทพ,18.89,5271,18.794239,98.956888,21.25605263157895
2026-03-13 23:00:00,2026-03-13,23,เชียงใหม่,เมือง,สุเทพ,18.22,5271,18.794239,98.956888,20.78453947368421
2026-03-14 00:00:00,2026-03-14,0,เชียงใหม่,เมือง,สุเทพ,17.88,5271,18.794239,98.956888,20.362105263157893
2026-03-14 01:00:00,2026-03-14,1,เชียงใหม่,เมือง,สุเทพ,18.11,5271,18.794239,98.956888,19.98946308724832
2026-03-14 02:00:00,2026-03-14,2,เชียงใหม่,เมือง,สุเทพ,18.56,5271,18.794239,98.956888,19.732434210526314
2026-03-14 03:00:00,2026-03-14,3,เชียงใหม่,เมือง,สุเทพ,18.67,5271,18.794239,98.956888,19.59453947368421
2026-03-14 04:00:00,2026-03-14,4,เชียงใหม่,เมือง,สุเทพ,19.0,5271,18.794239,98.956888,19.38736842105263
2026-03-14 05:00:00,2026-03-14,5,เชียงใหม่,เมือง,สุเทพ,21.44,5271,18.794239,98.956888,19.148104575163398
2026-03-14 06:00:00,2026-03-14,6,เชียงใหม่,เมือง,สุเทพ,22.67,5271,18.794239,98.956888,18.929013157894737
2026-03-14 07:00:00,2026-03-14,7,เชียงใหม่,เมือง,สุเทพ,24.78,5271,18.794239,98.956888,19.10686666666667
2026-03-14 08:00:00,2026-03-14,8,เชียงใหม่,เมือง,สุเทพ,24.9,5271,18.794239,98.956888,20.97418300653595
2026-03-14 09:00:00,2026-03-14,9,เชียงใหม่,เมือง,สุเทพ,23.58,5271,18.794239,98.956888,23.992434210526316
2026-03-14 10:00:00,2026-03-14,10,เชียงใหม่,เมือง,สุเทพ,25.33,5271,18.794239,98.956888,26.743856209150326
2026-03-14 11:00:00,2026-03-14,11,เชียงใหม่,เมือง,สุเทพ,33.38,5271,18.794239,98.956888,28.90993421052632
2026-03-14 12:00:00,2026-03-14,12,เชียงใหม่,เมือง,สุเทพ,39.78,5271,18.794239,98.956888,30.100653594771238
2026-03-14 13:00:00,2026-03-14,13,เชียงใหม่,เมือง,สุเทพ,38.33,5271,18.794239,98.956888,30.915855263157894
2026-03-14 14:00:00,2026-03-14,14,เชียงใหม่,เมือง,สุเทพ,35.78,5271,18.794239,98.956888,30.915460526315787
2026-03-14 15:00:00,2026-03-14,15,เชียงใหม่,เมือง,สุเทพ,35.67,5271,18.794239,98.956888,30.753749999999997
2026-03-14 16:00:00,2026-03-14,16,เชียงใหม่,เมือง,สุเทพ,33.56,5271,18.794239,98.956888,29.704437086092714
2026-03-14 17:00:00,2026-03-14,17,เชียงใหม่,เมือง,สุเทพ,27.0,5271,18.794239,98.956888,28.373245033112582
2026-03-14 18:00:00,2026-03-14,18,เชียงใหม่,เมือง,สุเทพ,25.22,5271,18.794239,98.956888,26.315986842105264
2026-03-14 19:00:00,2026-03-14,19,เชียงใหม่,เมือง,สุเทพ,23.56,5271,18.794239,98.956888,24.333178807947018
2026-03-14 20:00:00,2026-03-14,20,เชียงใหม่,เมือง,สุเทพ,22.62,5271,18.794239,98.956888,23.31132450331126
2026-03-14 21:00:00,2026-03-14,21,เชียงใหม่,เมือง,สุเทพ,25.33,5271,18.794239,98.956888,22.582119205298014
2026-03-14 22:00:00,2026-03-14,22,เชียงใหม่,เมือง,สุเทพ,28.44,5271,18.794239,98.956888,21.92546666666667
2026-03-14 23:00:00,2026-03-14,23,เชียงใหม่,เมือง,สุเทพ,28.33,5271,18.794239,98.956888,21.233355263157893
2026-03-15 00:00:00,2026-03-15,0,เชียงใหม่,เมือง,สุเทพ,32.11,5271,18.794239,98.956888,20.641456953642386
2026-03-15 01:00:00,2026-03-15,1,เชียงใหม่,เมือง,สุเทพ,33.44,5271,18.794239,98.956888,20.13078947368421
2026-03-15 02:00:00,2026-03-15,2,เชียงใหม่,เมือง,สุเทพ,33.56,5271,18.794239,98.956888,19.781324503311257
2026-03-15 03:00:00,2026-03-15,3,เชียงใหม่,เมือง,สุเทพ,34.0,5271,18.794239,98.956888,19.425231788079472
2026-03-15 04:00:00,2026-03-15,4,เชียงใหม่,เมือง,สุเทพ,33.78,5271,18.794239,98.956888,19.134934210526318
2026-03-15 05:00:00,2026-03-15,5,เชียงใหม่,เมือง,สุเทพ,32.5,5271,18.794239,98.956888,18.913355263157893
2026-03-15 06:00:00,2026-03-15,6,เชียงใหม่,เมือง,สุเทพ,33.44,5271,18.794239,98.956888,18.771324503311256
2026-03-15 07:00:00,2026-03-15,7,เชียงใหม่,เมือง,สุเทพ,36.89,5271,18.794239,98.956888,18.8996
2026-03-15 08:00:00,2026-03-15,8,เชียงใหม่,เมือง,สุเทพ,36.29,5271,18.794239,98.956888,21.077368421052633
2026-03-15 17:00:00,2026-03-15,17,เชียงใหม่,เมือง,สุเทพ,37.0,5271,18.794239,98.956888,30.208675496688745
2026-03-15 18:00:00,2026-03-15,18,เชียงใหม่,เมือง,สุเทพ,36.6,5271,18.794239,98.956888,28.031456953642383
2026-03-15 19:00:00,2026-03-15,19,เชียงใหม่,เมือง,สุเทพ,33.0,5271,18.794239,98.956888,25.58205298013245
2026-03-15 20:00:00,2026-03-15,20,เชียงใหม่,เมือง,สุเทพ,32.6,5271,18.794239,98.956888,24.2696
2026-03-15 21:00:00,2026-03-15,21,เชียงใหม่,เมือง,สุเทพ,30.11,5271,18.794239,98.956888,23.245298013245034
2026-03-15 22:00:00,2026-03-15,22,เชียงใหม่,เมือง,สุเทพ,28.67,5271,18.794239,98.956888,22.41385135135135
2026-03-15 23:00:00,2026-03-15,23,เชียงใหม่,เมือง,สุเทพ,30.5,5271,18.794239,98.956888,21.728791946308725
2026-03-16 00:00:00,2026-03-16,0,เชียงใหม่,เมือง,สุเทพ,31.78,5271,18.794239,98.956888,21.04671052631579
2026-03-16 01:00:00,2026-03-16,1,เชียงใหม่,เมือง,สุเทพ,35.0,5271,18.794239,98.956888,20.519
2026-03-16 02:00:00,2026-03-16,2,เชียงใหม่,เมือง,สุเทพ,34.22,5271,18.794239,98.956888,20.052013422818792
2026-03-16 03:00:00,2026-03-16,3,เชียงใหม่,เมือง,สุเทพ,33.44,5271,18.794239,98.956888,19.66139072847682
2026-03-16 04:00:00,2026-03-16,4,เชียงใหม่,เมือง,สุเทพ,34.11,5271,18.794239,98.956888,19.32596026490066
2026-03-16 05:00:00,2026-03-16,5,เชียงใหม่,เมือง,สุเทพ,36.11,5271,18.794239,98.956888,19.013066666666667
2026-03-16 06:00:00,2026-03-16,6,เชียงใหม่,เมือง,สุเทพ,35.33,5271,18.794239,98.956888,18.759194630872482
2026-03-16 07:00:00,2026-03-16,7,เชียงใหม่,เมือง,สุเทพ,36.78,5271,18.794239,98.956888,18.950939597315436
2026-03-16 08:00:00,2026-03-16,8,เชียงใหม่,เมือง,สุเทพ,37.22,5271,18.794239,98.956888,21.29933774834437
2026-03-16 09:00:00,2026-03-16,9,เชียงใหม่,เมือง,สุเทพ,38.75,5271,18.794239,98.956888,24.753489932885905
2026-03-16 10:00:00,2026-03-16,10,เชียงใหม่,เมือง,สุเทพ,41.78,5271,18.794239,98.956888,28.060000000000002
2026-03-16 11:00:00,2026-03-16,11,เชียงใหม่,เมือง,สุเทพ,37.56,5271,18.794239,98.956888,30.49480263157895
2026-03-16 12:00:00,2026-03-16,12,เชียงใหม่,เมือง,สุเทพ,33.56,5271,18.794239,98.956888,31.76013157894737
2026-03-16 13:00:00,2026-03-16,13,เชียงใหม่,เมือง,สุเทพ,32.56,5271,18.794239,98.956888,32.41754966887417
2026-03-16 14:00:00,2026-03-16,14,เชียงใหม่,เมือง,สุเทพ,32.89,5271,18.794239,98.956888,32.62966887417218
2026-03-16 15:00:00,2026-03-16,15,เชียงใหม่,เมือง,สุเทพ,28.33,5271,18.794239,98.956888,32.030463576158944
2026-03-16 16:00:00,2026-03-16,16,เชียงใหม่,เมือง,สุเทพ,32.22,5271,18.794239,98.956888,30.873774834437082
2026-03-16 17:00:00,2026-03-16,17,เชียงใหม่,เมือง,สุเทพ,32.22,5271,18.794239,98.956888,29.203157894736844
2026-03-16 18:00:00,2026-03-16,18,เชียงใหม่,เมือง,สุเทพ,33.62,5271,18.794239,98.956888,27.081390728476823
2026-03-16 19:00:00,2026-03-16,19,เชียงใหม่,เมือง,สุเทพ,34.0,5271,18.794239,98.956888,24.88769736842105
2026-03-16 20:00:00,2026-03-16,20,เชียงใหม่,เมือง,สุเทพ,35.22,5271,18.794239,98.956888,23.687218543046356
