date,province,amphoe,tambon,pm25_avg,temperature_avg
2026-02-02,ลำพูน,ป่าซาง,น้ำดิบ,102.04,34.09
2026-02-02,ลำพูน,ป่าซาง,มะกอก,109.58,31.55
2026-02-02,ลำพูน,ลี้,ศรีวิชัย,82.68,38.52
2026-02-02,เชียงราย,เมือง,ศรีภูมิ,99.5,29.71
2026-02-02,เชียงราย,แม่สาย,โป่งผา,105.69,34.45
2026-02-02,เชียงใหม่,สารภี,หนองผึ้ง,114.7,38.77
2026-02-02,เชียงใหม่,หางดง,หนองควาย,107.9,36.21
2026-02-02,เชียงใหม่,แม่ริม,ริมใต้,32.94,38.09
2026-02-02,แม่ฮ่องสอน,ปาย,แม่ฮี้,48.5,27.91
2026-02-02,แม่ฮ่องสอน,เมือง,ศรีภูมิ,26.54,35.2
2026-02-20,เชียงราย,พาน,ม่วงคำ,14.52,26.03
2026-02-20,เชียงราย,เมือง,ช้างเผือก,23.11,34.05
2026-02-20,เชียงราย,แม่สาย,โป่งผา,51.45,38.11
2026-02-20,เชียงใหม่,สารภี,ยางเนิ้ง,116.36,29.9
2026-02-20,เชียงใหม่,หางดง,หนองควาย,53.42,31.99
2026-02-20,เชียงใหม่,เมือง,สุเทพ,109.21,28.56
2026-02-20,เชียงใหม่,แม่ริม,ริมใต้,85.95,34.3
2026-02-20,แม่ฮ่องสอน,ปาย,เวียงใต้,55.56,25.51
2026-02-20,แม่ฮ่องสอน,เมือง,ศรีภูมิ,32.9,36.67
2026-02-21,ลำพูน,ป่าซาง,มะกอก,12.49,35.14
2026-02-21,ลำพูน,เมือง,ช้างเผือก,116.82,28.56
2026-02-21,เชียงราย,เมือง,สุเทพ,34.9,28.57
2026-02-21,เชียงราย,แม่สาย,เวียงพางคำ,43.0,26.09
2026-02-21,เชียงราย,แม่สาย,โป่งผา,34.76,28.16
2026-02-21,เชียงใหม่,สารภี,หนองผึ้ง,86.38,27.62
2026-02-21,เชียงใหม่,หางดง,บ้านแหวน,38.48,32.04
2026-02-21,เชียงใหม่,หางดง,หนองควาย,89.99,33.36
2026-02-21,เชียงใหม่,เมือง,ช้างเผือก,27.31,39.79
2026-02-21,เชียงใหม่,แม่ริม,ดอนแก้ว,60.3,28.96
2026-02-21,แม่ฮ่องสอน,ปาย,แม่ฮี้,71.32,28.6
2026-02-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,104.81,29.76
2026-02-22,เชียงใหม่,หางดง,หนองควาย,87.02,33.35
2026-02-22,เชียงใหม่,เมือง,ช้างเผือก,93.67,26.3
2026-02-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,70.05,26.24
2026-02-22,แม่ฮ่องสอน,เมือง,ศรีภูมิ,25.3,38.01
2026-02-23,ลำพูน,ลี้,ลี้,39.4,26.39
2026-02-23,เชียงราย,พาน,ม่วงคำ,67.12,26.2
2026-02-23,เชียงราย,เมือง,ศรีภูมิ,38.16,37.5
2026-02-23,เชียงราย,เมือง,สุเทพ,81.19,34.48
2026-02-23,เชียงราย,แม่สาย,โป่งผา,68.75,33.31
2026-02-23,เชียงใหม่,หางดง,บ้านแหวน,45.84,39.1
2026-02-23,เชียงใหม่,เมือง,ช้างเผือก,82.61,34.36
2026-02-23,เชียงใหม่,เมือง,ศรีภูมิ,108.6,29.54
2026-02-23,เชียงใหม่,แม่ริม,ริมใต้,44.28,37.13
2026-02-23,แม่ฮ่องสอน,ปาย,เวียงใต้,54.04,33.97
2026-02-23,แม่ฮ่องสอน,เมือง,ช้างเผือก,63.05,34.82
2026-02-23,แม่ฮ่องสอน,เมือง,สุเทพ,17.43,29.65
2026-02-24,ลำพูน,ป่าซาง,น้ำดิบ,117.05,36.87
2026-02-24,เชียงราย,เมือง,ช้างเผือก,44.7,39.68
2026-02-24,เชียงราย,แม่สาย,เวียงพางคำ,98.67,36.41
2026-02-24,เชียงใหม่,สารภี,ยางเนิ้ง,119.3,37.41
2026-02-24,เชียงใหม่,หางดง,บ้านแหวน,29.5,26.2
2026-02-24,เชียงใหม่,หางดง,หนองควาย,77.81,26.65
2026-02-24,เชียงใหม่,แม่ริม,ดอนแก้ว,70.7,36.85
2026-02-24,เชียงใหม่,แม่ริม,ริมใต้,16.21,39.48
2026-02-25,ลำพูน,ป่าซาง,น้ำดิบ,11.99,27.25
2026-02-25,ลำพูน,ป่าซาง,มะกอก,29.24,31.12
2026-02-25,เชียงราย,พาน,ทรายขาว,83.23,35.96
2026-02-25,เชียงราย,เมือง,สุเทพ,36.22,38.83
2026-02-25,เชียงราย,แม่สาย,โป่งผา,21.59,26.15
2026-02-25,เชียงใหม่,สารภี,หนองผึ้ง,38.11,31.11
2026-02-25,เชียงใหม่,แม่ริม,ดอนแก้ว,90.32,35.56
2026-02-25,แม่ฮ่องสอน,เมือง,ศรีภูมิ,39.48,32.26
2026-02-26,ลำพูน,ลี้,ลี้,107.22,37.68
2026-02-26,ลำพูน,เมือง,สุเทพ,81.63,39.39
2026-02-26,เชียงราย,พาน,ทรายขาว,111.61,34.69
2026-02-26,เชียงราย,พาน,ม่วงคำ,51.29,29.02
2026-02-26,เชียงราย,เมือง,สุเทพ,29.52,26.36
2026-02-26,เชียงราย,แม่สาย,เวียงพางคำ,68.56,30.35
2026-02-26,เชียงใหม่,สารภี,ยางเนิ้ง,48.89,31.65
2026-02-26,เชียงใหม่,สารภี,หนองผึ้ง,97.46,36.47
2026-02-26,เชียงใหม่,หางดง,หนองควาย,77.46,33.33
2026-02-26,เชียงใหม่,เมือง,ศรีภูมิ,112.57,34.36
2026-02-26,เชียงใหม่,แม่ริม,ดอนแก้ว,18.87,29.06
2026-02-26,แม่ฮ่องสอน,เมือง,ช้างเผือก,87.45,31.17
2026-02-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,119.78,31.47
2026-02-26,แม่ฮ่องสอน,เมือง,สุเทพ,116.9,30.64
2026-02-27,ลำพูน,ป่าซาง,น้ำดิบ,59.01,33.67
2026-02-27,ลำพูน,เมือง,ศรีภูมิ,10.13,29.42
2026-02-27,เชียงราย,เมือง,ช้างเผือก,98.28,36.43
2026-02-27,เชียงราย,เมือง,สุเทพ,31.65,31.95
2026-02-27,เชียงราย,แม่สาย,เวียงพางคำ,98.52,39.13
2026-02-27,เชียงใหม่,เมือง,ช้างเผือก,65.4,38.2
2026-02-27,เชียงใหม่,แม่ริม,ดอนแก้ว,77.99,32.0
2026-02-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,15.89,25.07
2026-02-27,แม่ฮ่องสอน,เมือง,ช้างเผือก,99.35,26.64
2026-02-27,แม่ฮ่องสอน,เมือง,ศรีภูมิ,65.44,33.74
2026-02-27,แม่ฮ่องสอน,เมือง,สุเทพ,108.98,33.37
2026-02-28,ลำพูน,ป่าซาง,มะกอก,59.58,30.92
2026-02-28,ลำพูน,ลี้,ศรีวิชัย,41.44,34.9
2026-02-28,เชียงราย,พาน,ทรายขาว,75.69,35.3
2026-02-28,เชียงราย,พาน,ม่วงคำ,89.67,36.02
2026-02-28,เชียงราย,แม่สาย,เวียงพางคำ,90.89,35.8
2026-02-28,เชียงใหม่,สารภี,หนองผึ้ง,105.03,31.86
2026-02-28,เชียงใหม่,หางดง,บ้านแหวน,51.59,32.59
2026-02-28,แม่ฮ่องสอน,เมือง,ช้างเผือก,36.02,37.44
2026-02-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,40.38,39.28
2026-02-03,ลำพูน,ลี้,ลี้,87.32,29.82
2026-02-03,ลำพูน,เมือง,ช้างเผือก,49.37,31.61
2026-02-03,เชียงราย,เมือง,ศรีภูมิ,77.99,30.78
2026-02-03,เชียงใหม่,แม่ริม,ดอนแก้ว,26.38,29.57
2026-02-03,แม่ฮ่องสอน,ปาย,เวียงใต้,68.68,33.45
2026-02-03,แม่ฮ่องสอน,ปาย,แม่ฮี้,56.48,34.46
2026-02-03,แม่ฮ่องสอน,เมือง,ช้างเผือก,30.92,32.85
2026-02-03,แม่ฮ่องสอน,เมือง,ศรีภูมิ,74.85,34.0
2026-02-04,ลำพูน,ป่าซาง,มะกอก,60.14,34.98
2026-02-04,ลำพูน,ลี้,ลี้,50.36,28.78
2026-02-04,เชียงราย,แม่สาย,เวียงพางคำ,45.71,27.0
2026-02-04,เชียงราย,แม่สาย,โป่งผา,64.7,32.04
2026-02-04,เชียงใหม่,สารภี,หนองผึ้ง,32.92,28.34
2026-02-04,เชียงใหม่,เมือง,ช้างเผือก,104.49,37.72
2026-02-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,119.86,34.77
2026-02-05,ลำพูน,ป่าซาง,น้ำดิบ,99.04,39.66
2026-02-05,ลำพูน,ป่าซาง,มะกอก,45.55,37.14
2026-02-05,ลำพูน,ลี้,ลี้,45.18,32.03
2026-02-05,ลำพูน,เมือง,ช้างเผือก,76.0,35.52
2026-02-05,ลำพูน,เมือง,ศรีภูมิ,32.0,33.59
2026-02-05,ลำพูน,เมือง,สุเทพ,118.78,26.28
2026-02-05,เชียงราย,พาน,ทรายขาว,113.8,29.18
2026-02-05,เชียงราย,เมือง,สุเทพ,60.54,35.16
2026-02-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,83.33,29.54
2026-02-06,ลำพูน,ป่าซาง,น้ำดิบ,70.36,36.84
2026-02-06,ลำพูน,เมือง,ศรีภูมิ,19.14,29.6
2026-02-06,ลำพูน,เมือง,สุเทพ,11.73,31.55
2026-02-06,เชียงราย,พาน,ทรายขาว,45.19,35.6
2026-02-06,เชียงราย,เมือง,ศรีภูมิ,20.54,29.12
2026-02-06,เชียงราย,เมือง,สุเทพ,72.27,31.64
2026-02-06,เชียงราย,แม่สาย,เวียงพางคำ,98.51,28.26
2026-02-06,เชียงราย,แม่สาย,โป่งผา,29.2,39.91
2026-02-06,เชียงใหม่,สารภี,ยางเนิ้ง,24.61,28.39
2026-02-06,เชียงใหม่,สารภี,หนองผึ้ง,56.19,39.54
2026-02-06,เชียงใหม่,หางดง,บ้านแหวน,11.01,34.28
2026-02-06,เชียงใหม่,หางดง,หนองควาย,20.19,35.1
2026-02-06,เชียงใหม่,เมือง,สุเทพ,116.65,25.57
2026-02-06,แม่ฮ่องสอน,เมือง,ช้างเผือก,76.41,32.83
2026-02-06,แม่ฮ่องสอน,เมือง,ศรีภูมิ,106.56,33.91
2026-02-07,ลำพูน,ป่าซาง,น้ำดิบ,39.27,25.51
2026-02-07,ลำพูน,ป่าซาง,มะกอก,46.59,25.87
2026-02-07,ลำพูน,ลี้,ลี้,22.03,27.77
2026-02-07,ลำพูน,ลี้,ศรีวิชัย,111.81,27.97
2026-02-07,ลำพูน,เมือง,สุเทพ,39.06,35.84
2026-02-07,เชียงราย,พาน,ทรายขาว,44.67,28.15
2026-02-07,เชียงราย,พาน,ม่วงคำ,77.39,33.23
2026-02-07,เชียงใหม่,สารภี,ยางเนิ้ง,92.49,31.01
2026-02-07,เชียงใหม่,หางดง,หนองควาย,25.82,35.6
2026-02-07,เชียงใหม่,เมือง,ศรีภูมิ,12.81,28.26
2026-02-07,เชียงใหม่,เมือง,สุเทพ,55.3,29.08
2026-02-07,แม่ฮ่องสอน,ปาย,เวียงใต้,35.83,30.95
2026-02-07,แม่ฮ่องสอน,ปาย,แม่ฮี้,79.05,33.28
2026-02-08,ลำพูน,ป่าซาง,มะกอก,31.71,25.2
2026-02-08,ลำพูน,เมือง,ช้างเผือก,84.81,26.42
2026-02-08,ลำพูน,เมือง,สุเทพ,119.01,30.46
2026-02-08,เชียงราย,พาน,ทรายขาว,66.04,32.76
2026-02-08,เชียงราย,เมือง,ช้างเผือก,111.41,32.13
2026-02-08,เชียงราย,เมือง,ศรีภูมิ,114.99,32.42
2026-02-08,เชียงราย,เมือง,สุเทพ,116.82,30.4
2026-02-08,เชียงราย,แม่สาย,โป่งผา,10.48,37.17
2026-02-08,เชียงใหม่,สารภี,ยางเนิ้ง,20.51,25.81
2026-02-08,เชียงใหม่,หางดง,หนองควาย,11.03,35.21
2026-02-08,แม่ฮ่องสอน,ปาย,เวียงใต้,52.13,34.98
2026-02-09,ลำพูน,ลี้,ลี้,58.18,34.46
2026-02-09,ลำพูน,ลี้,ศรีวิชัย,14.57,34.2
2026-02-09,ลำพูน,เมือง,สุเทพ,73.1,25.15
2026-02-09,เชียงราย,พาน,ทรายขาว,37.18,35.92
2026-02-09,เชียงราย,พาน,ม่วงคำ,91.01,29.82
2026-02-09,เชียงราย,เมือง,ช้างเผือก,34.15,33.75
2026-02-09,เชียงราย,แม่สาย,โป่งผา,31.56,36.29
2026-02-09,เชียงใหม่,แม่ริม,ริมใต้,45.9,29.41
2026-03-01,ลำพูน,ป่าซาง,น้ำดิบ,16.7,34.5
2026-03-01,ลำพูน,ป่าซาง,มะกอก,80.84,36.64
2026-03-01,เชียงราย,พาน,ทรายขาว,108.84,32.19
2026-03-01,เชียงราย,เมือง,ช้างเผือก,110.4,29.67
2026-03-01,เชียงราย,เมือง,ศรีภูมิ,62.98,30.65
2026-03-01,เชียงราย,เมือง,สุเทพ,74.42,33.05
2026-03-01,เชียงราย,แม่สาย,โป่งผา,60.75,25.67
2026-03-01,เชียงใหม่,สารภี,ยางเนิ้ง,35.41,34.85
2026-03-01,เชียงใหม่,หางดง,บ้านแหวน,18.56,34.54
2026-03-01,เชียงใหม่,หางดง,หนองควาย,50.56,32.44
2026-03-01,แม่ฮ่องสอน,ปาย,เวียงใต้,52.48,29.61
2026-03-10,ลำพูน,ป่าซาง,มะกอก,87.96,33.01
2026-03-10,ลำพูน,ลี้,ศรีวิชัย,30.8,35.98
2026-03-10,เชียงราย,พาน,ทรายขาว,10.31,37.72
2026-03-10,เชียงราย,พาน,ม่วงคำ,25.11,32.55
2026-03-10,เชียงราย,แม่สาย,เวียงพางคำ,68.12,32.5
2026-03-10,เชียงใหม่,แม่ริม,ริมใต้,24.33,26.34
2026-03-10,แม่ฮ่องสอน,ปาย,เวียงใต้,30.24,30.9
2026-03-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,31.86,28.25
2026-03-10,แม่ฮ่องสอน,เมือง,ช้างเผือก,54.27,33.04
2026-03-10,แม่ฮ่องสอน,เมือง,ศรีภูมิ,33.75,27.86
2026-03-10,แม่ฮ่องสอน,เมือง,สุเทพ,75.54,32.92
2026-03-11,ลำพูน,ป่าซาง,มะกอก,45.93,30.63
2026-03-11,ลำพูน,ลี้,ลี้,98.64,29.11
2026-03-11,เชียงราย,พาน,ทรายขาว,57.61,35.35
2026-03-11,เชียงใหม่,สารภี,หนองผึ้ง,52.98,26.15
2026-03-11,เชียงใหม่,เมือง,สุเทพ,15.41,35.11
2026-03-11,แม่ฮ่องสอน,ปาย,เวียงใต้,66.22,33.32
2026-03-12,ลำพูน,ป่าซาง,น้ำดิบ,118.38,28.67
2026-03-12,ลำพูน,ป่าซาง,มะกอก,12.52,34.59
2026-03-12,ลำพูน,ลี้,ลี้,29.86,32.16
2026-03-12,ลำพูน,เมือง,ศรีภูมิ,17.52,35.38
2026-03-12,เชียงราย,พาน,ทรายขาว,88.36,32.77
2026-03-12,เชียงราย,เมือง,สุเทพ,86.5,28.52
2026-03-12,เชียงราย,แม่สาย,เวียงพางคำ,20.99,35.36
2026-03-12,เชียงราย,แม่สาย,โป่งผา,72.02,35.23
2026-03-12,เชียงใหม่,หางดง,หนองควาย,89.11,27.84
2026-03-12,เชียงใหม่,แม่ริม,ริมใต้,23.23,31.75
2026-03-12,แม่ฮ่องสอน,เมือง,สุเทพ,24.02,31.67
2026-03-13,ลำพูน,ป่าซาง,น้ำดิบ,112.64,38.01
2026-03-13,ลำพูน,เมือง,สุเทพ,40.12,25.26
2026-03-13,เชียงราย,พาน,ทรายขาว,73.35,30.45
2026-03-13,เชียงราย,แม่สาย,โป่งผา,75.96,31.93
2026-03-13,เชียงใหม่,หางดง,หนองควาย,107.83,29.96
2026-03-13,เชียงใหม่,แม่ริม,ดอนแก้ว,23.61,26.18
2026-03-13,แม่ฮ่องสอน,เมือง,สุเทพ,27.32,38.52
2026-03-14,ลำพูน,เมือง,ศรีภูมิ,90.7,29.68
2026-03-14,ลำพูน,เมือง,สุเทพ,25.84,37.22
2026-03-14,เชียงราย,แม่สาย,โป่งผา,33.95,31.52
2026-03-14,แม่ฮ่องสอน,เมือง,สุเทพ,68.28,36.77
2026-03-15,ลำพูน,ป่าซาง,มะกอก,69.27,25.73
2026-03-15,ลำพูน,ลี้,ศรีวิชัย,68.59,32.43
2026-03-15,เชียงราย,เมือง,ช้างเผือก,79.64,32.24
2026-03-15,เชียงราย,แม่สาย,โป่งผา,37.66,33.76
2026-03-15,เชียงใหม่,สารภี,หนองผึ้ง,115.76,29.17
2026-03-15,เชียงใหม่,เมือง,ศรีภูมิ,61.54,27.47
2026-03-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,59.22,35.05
2026-03-15,แม่ฮ่องสอน,เมือง,ศรีภูมิ,82.85,25.44
2026-03-16,ลำพูน,ป่าซาง,มะกอก,55.2,30.52
2026-03-16,ลำพูน,ลี้,ลี้,75.48,37.64
2026-03-16,ลำพูน,เมือง,ช้างเผือก,50.77,35.11
2026-03-16,ลำพูน,เมือง,ศรีภูมิ,41.42,29.81
2026-03-16,เชียงใหม่,สารภี,ยางเนิ้ง,56.38,30.66
2026-03-16,เชียงใหม่,หางดง,บ้านแหวน,104.72,28.98
2026-03-16,เชียงใหม่,หางดง,หนองควาย,57.44,31.02
2026-03-16,แม่ฮ่องสอน,ปาย,เวียงใต้,93.5,26.98
2026-03-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,70.22,25.05
2026-03-16,แม่ฮ่องสอน,เมือง,ศรีภูมิ,74.77,25.38
2026-03-16,แม่ฮ่องสอน,เมือง,สุเทพ,41.01,39.28
2026-03-17,ลำพูน,ลี้,ศรีวิชัย,84.38,31.39
2026-03-17,ลำพูน,เมือง,ช้างเผือก,18.28,29.17
2026-03-17,เชียงราย,พาน,ม่วงคำ,96.89,31.87
2026-03-17,เชียงใหม่,หางดง,บ้านแหวน,100.56,32.72
2026-03-17,เชียงใหม่,หางดง,หนองควาย,17.54,29.48
2026-03-17,เชียงใหม่,แม่ริม,ดอนแก้ว,54.75,25.9
2026-03-17,แม่ฮ่องสอน,เมือง,ช้างเผือก,37.87,34.47
2026-03-17,แม่ฮ่องสอน,เมือง,สุเทพ,109.36,26.29
2026-03-18,ลำพูน,ป่าซาง,มะกอก,51.05,31.66
2026-03-18,ลำพูน,ลี้,ลี้,70.53,37.49
2026-03-18,ลำพูน,เมือง,ศรีภูมิ,45.28,26.25
2026-03-18,เชียงราย,พาน,ทรายขาว,110.75,39.45
2026-03-18,เชียงใหม่,หางดง,บ้านแหวน,37.34,25.76
2026-03-18,เชียงใหม่,หางดง,หนองควาย,76.2,27.69
2026-03-18,เชียงใหม่,เมือง,ช้างเผือก,48.69,35.26
2026-03-18,เชียงใหม่,แม่ริม,ดอนแก้ว,19.46,29.2
2026-03-18,แม่ฮ่องสอน,ปาย,เวียงใต้,38.42,35.66
2026-03-18,แม่ฮ่องสอน,เมือง,สุเทพ,78.65,37.03
2026-03-19,ลำพูน,ป่าซาง,น้ำดิบ,101.83,27.57
2026-03-19,ลำพูน,เมือง,ศรีภูมิ,96.69,27.31
2026-03-19,เชียงราย,พาน,ทรายขาว,70.0,28.59
2026-03-19,เชียงราย,เมือง,ศรีภูมิ,22.28,37.47
2026-03-19,เชียงใหม่,สารภี,ยางเนิ้ง,84.31,38.0
2026-03-19,เชียงใหม่,หางดง,บ้านแหวน,109.05,34.3
2026-03-19,เชียงใหม่,เมือง,ศรีภูมิ,101.32,35.18
2026-03-19,เชียงใหม่,แม่ริม,ดอนแก้ว,82.05,26.32
2026-03-19,เชียงใหม่,แม่ริม,ริมใต้,90.24,30.28
2026-03-19,แม่ฮ่องสอน,ปาย,เวียงใต้,21.5,25.26
2026-03-19,แม่ฮ่องสอน,เมือง,ช้างเผือก,93.41,36.99
2026-03-02,ลำพูน,ลี้,ศรีวิชัย,86.6,33.34
2026-03-02,ลำพูน,เมือง,สุเทพ,65.2,26.54
2026-03-02,เชียงราย,เมือง,ช้างเผือก,53.38,25.08
2026-03-02,เชียงใหม่,สารภี,ยางเนิ้ง,80.19,28.63
2026-03-02,เชียงใหม่,สารภี,หนองผึ้ง,44.22,29.87
2026-03-02,เชียงใหม่,หางดง,บ้านแหวน,70.61,37.61
2026-03-02,เชียงใหม่,เมือง,ช้างเผือก,50.73,38.48
2026-03-02,เชียงใหม่,เมือง,ศรีภูมิ,97.92,35.46
2026-03-02,เชียงใหม่,แม่ริม,ดอนแก้ว,81.09,29.48
2026-03-02,เชียงใหม่,แม่ริม,ริมใต้,10.05,26.6
2026-03-02,แม่ฮ่องสอน,ปาย,เวียงใต้,51.05,29.5
2026-03-02,แม่ฮ่องสอน,เมือง,สุเทพ,47.0,37.24
2026-03-20,ลำพูน,ป่าซาง,น้ำดิบ,57.96,28.18
2026-03-20,เชียงราย,เมือง,สุเทพ,29.03,36.54
2026-03-20,เชียงราย,แม่สาย,เวียงพางคำ,106.73,31.71
2026-03-20,เชียงใหม่,สารภี,ยางเนิ้ง,22.92,37.59
2026-03-20,เชียงใหม่,แม่ริม,ดอนแก้ว,37.31,29.91
2026-03-20,แม่ฮ่องสอน,เมือง,ช้างเผือก,12.17,33.18
2026-03-21,ลำพูน,ลี้,ศรีวิชัย,75.58,29.4
2026-03-21,ลำพูน,เมือง,สุเทพ,14.23,36.63
2026-03-21,เชียงราย,พาน,ทรายขาว,88.04,25.31
2026-03-21,เชียงราย,เมือง,ช้างเผือก,67.44,29.72
2026-03-21,เชียงราย,เมือง,สุเทพ,35.98,30.69
2026-03-21,เชียงราย,แม่สาย,เวียงพางคำ,103.77,25.1
2026-03-21,แม่ฮ่องสอน,ปาย,เวียงใต้,86.28,33.68
2026-03-21,แม่ฮ่องสอน,เมือง,ศรีภูมิ,76.24,29.93
2026-03-22,ลำพูน,ป่าซาง,มะกอก,78.44,39.31
2026-03-22,ลำพูน,ลี้,ศรีวิชัย,66.94,30.76
2026-03-22,ลำพูน,เมือง,ช้างเผือก,112.77,29.24
2026-03-22,ลำพูน,เมือง,ศรีภูมิ,58.94,30.71
2026-03-22,เชียงราย,เมือง,ช้างเผือก,110.24,30.18
2026-03-22,เชียงใหม่,สารภี,หนองผึ้ง,98.34,32.53
2026-03-22,เชียงใหม่,แม่ริม,ริมใต้,83.82,30.02
2026-03-22,แม่ฮ่องสอน,ปาย,เวียงใต้,83.76,39.77
2026-03-22,แม่ฮ่องสอน,ปาย,แม่ฮี้,100.12,36.17
2026-03-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,82.44,31.01
2026-03-22,แม่ฮ่องสอน,เมือง,ศรีภูมิ,118.46,33.32
2026-03-23,ลำพูน,ลี้,ศรีวิชัย,52.58,37.02
2026-03-23,ลำพูน,เมือง,สุเทพ,59.61,38.82
2026-03-23,เชียงราย,พาน,ทรายขาว,28.25,38.45
2026-03-23,เชียงราย,เมือง,ช้างเผือก,52.84,27.45
2026-03-23,เชียงราย,เมือง,สุเทพ,28.99,28.77
2026-03-23,เชียงใหม่,สารภี,ยางเนิ้ง,22.2,34.5
2026-03-23,เชียงใหม่,เมือง,สุเทพ,12.28,25.9
2026-03-23,เชียงใหม่,แม่ริม,ริมใต้,90.88,39.58
2026-03-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,24.51,28.9
2026-03-24,ลำพูน,ลี้,ศรีวิชัย,47.48,31.02
2026-03-24,เชียงราย,เมือง,ช้างเผือก,70.13,28.42
2026-03-24,เชียงราย,เมือง,สุเทพ,86.61,29.8
2026-03-24,เชียงราย,แม่สาย,เวียงพางคำ,118.96,26.86
2026-03-24,เชียงราย,แม่สาย,โป่งผา,72.5,32.22
2026-03-24,เชียงใหม่,เมือง,ศรีภูมิ,14.8,31.57
2026-03-24,เชียงใหม่,เมือง,สุเทพ,43.75,38.18
2026-03-24,แม่ฮ่องสอน,ปาย,เวียงใต้,76.31,26.57
2026-03-24,แม่ฮ่องสอน,เมือง,ช้างเผือก,68.32,28.18
2026-03-25,ลำพูน,ลี้,ลี้,115.09,31.72
2026-03-25,เชียงราย,แม่สาย,เวียงพางคำ,76.57,32.77
2026-03-25,เชียงราย,แม่สาย,โป่งผา,98.98,34.69
2026-03-25,เชียงใหม่,หางดง,หนองควาย,84.03,35.17
2026-03-25,เชียงใหม่,เมือง,ช้างเผือก,37.04,29.67
2026-03-25,เชียงใหม่,เมือง,ศรีภูมิ,105.68,29.05
2026-03-25,เชียงใหม่,แม่ริม,ดอนแก้ว,95.19,28.71
2026-03-25,แม่ฮ่องสอน,ปาย,เวียงใต้,24.25,31.0
2026-03-25,แม่ฮ่องสอน,ปาย,แม่ฮี้,56.45,31.97
2026-03-26,ลำพูน,ป่าซาง,มะกอก,69.86,28.66
2026-03-26,เชียงราย,พาน,ม่วงคำ,35.45,33.18
2026-03-26,เชียงใหม่,สารภี,ยางเนิ้ง,46.2,33.49
2026-03-26,เชียงใหม่,หางดง,บ้านแหวน,98.99,30.53
2026-03-26,เชียงใหม่,เมือง,สุเทพ,31.29,32.23
2026-03-26,เชียงใหม่,แม่ริม,ดอนแก้ว,91.21,33.62
2026-03-26,แม่ฮ่องสอน,ปาย,เวียงใต้,75.28,27.51
2026-03-26,แม่ฮ่องสอน,เมือง,ช้างเผือก,38.85,25.56
2026-03-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,90.76,38.97
2026-03-27,ลำพูน,ลี้,ลี้,73.14,35.24
2026-03-27,ลำพูน,ลี้,ศรีวิชัย,30.18,26.13
2026-03-27,ลำพูน,เมือง,ช้างเผือก,89.98,39.39
2026-03-27,เชียงราย,พาน,ทรายขาว,32.03,38.79
2026-03-27,เชียงราย,เมือง,ช้างเผือก,77.37,39.2
2026-03-27,เชียงราย,เมือง,สุเทพ,23.39,31.66
2026-03-27,เชียงราย,แม่สาย,เวียงพางคำ,78.67,26.96
2026-03-27,เชียงใหม่,สารภี,ยางเนิ้ง,111.5,37.03
2026-03-27,เชียงใหม่,หางดง,หนองควาย,56.58,39.5
2026-03-27,เชียงใหม่,แม่ริม,ดอนแก้ว,99.81,29.16
2026-03-27,เชียงใหม่,แม่ริม,ริมใต้,115.34,26.28
2026-03-27,แม่ฮ่องสอน,ปาย,เวียงใต้,110.07,34.12
2026-03-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,39.24,36.78
2026-03-27,แม่ฮ่องสอน,เมือง,สุเทพ,87.0,33.16
2026-03-28,ลำพูน,ป่าซาง,มะกอก,84.36,32.63
2026-03-28,ลำพูน,เมือง,สุเทพ,14.76,33.81
2026-03-28,เชียงราย,พาน,ม่วงคำ,63.0,35.17
2026-03-28,เชียงราย,แม่สาย,โป่งผา,70.5,32.8
2026-03-28,เชียงใหม่,สารภี,หนองผึ้ง,58.54,33.74
2026-03-28,เชียงใหม่,หางดง,บ้านแหวน,77.6,35.56
2026-03-28,เชียงใหม่,เมือง,สุเทพ,91.66,35.02
2026-03-28,แม่ฮ่องสอน,ปาย,แม่ฮี้,102.17,26.77
2026-03-28,แม่ฮ่องสอน,เมือง,ช้างเผือก,33.47,28.28
2026-03-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,47.52,25.06
2026-03-29,ลำพูน,ป่าซาง,น้ำดิบ,108.16,32.9
2026-03-29,ลำพูน,ลี้,ศรีวิชัย,45.66,28.45
2026-03-29,ลำพูน,เมือง,ศรีภูมิ,17.16,28.42
2026-03-29,เชียงราย,พาน,ทรายขาว,87.38,27.13
2026-03-29,เชียงราย,พาน,ม่วงคำ,112.95,39.11
2026-03-29,เชียงราย,เมือง,ศรีภูมิ,50.61,31.84
2026-03-29,เชียงราย,แม่สาย,โป่งผา,116.96,39.13
