date,province,amphoe,tambon,patient_count,avg_pm25,avg_temperature,critical_patient_count,high_patient_count
2025-12-31,แม่ฮ่องสอน,ปาย,แม่ฮี้,3,36.20333333333333,36.04,0.0,0.0
2025-12-04,ลำพูน,ลี้,ศรีวิชัย,1,58.38,35.43,0.0,0.0
2025-12-04,ลำพูน,เมือง,ศรีภูมิ,1,71.6,29.68,0.0,1.0
2025-12-04,เชียงราย,เมือง,สุเทพ,1,34.3,37.07,0.0,1.0
2025-12-04,เชียงใหม่,แม่ริม,ริมใต้,1,81.07,39.44,0.0,0.0
2025-12-04,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,52.04,38.21,0.0,0.0
2025-12-04,แม่ฮ่องสอน,เมือง,สุเทพ,2,78.345,28.62,0.0,1.0
2025-12-05,ลำพูน,เมือง,ศรีภูมิ,1,34.75,32.91,0.0,0.0
2025-12-05,ลำพูน,เมือง,สุเทพ,1,56.6,32.05,0.0,0.0
2025-12-05,เชียงราย,เมือง,ช้างเผือก,1,111.79,34.6,0.0,1.0
2025-12-05,เชียงราย,เมือง,ศรีภูมิ,1,79.42,26.63,0.0,0.0
2025-12-05,เชียงราย,เมือง,สุเทพ,1,92.32,35.89,0.0,1.0
2025-12-05,เชียงราย,แม่สาย,เวียงพางคำ,1,28.35,33.02,0.0,0.0
2025-12-05,เชียงใหม่,สารภี,ยางเนิ้ง,1,46.35,32.28,0.0,0.0
2025-12-05,เชียงใหม่,หางดง,หนองควาย,1,50.54,32.94,0.0,0.0
2025-12-05,เชียงใหม่,เมือง,สุเทพ,1,63.32,34.72,0.0,0.0
2025-12-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,114.79,32.97,0.0,1.0
2025-12-05,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,12.85,26.87,0.0,0.0
2025-12-05,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,74.99,38.16,0.0,0.0
2025-12-05,แม่ฮ่องสอน,เมือง,สุเทพ,1,41.97,28.63,0.0,0.0
2025-12-06,ลำพูน,ลี้,ลี้,1,27.99,36.57,0.0,0.0
2025-12-06,ลำพูน,เมือง,ช้างเผือก,1,31.42,34.05,0.0,0.0
2025-12-06,เชียงราย,พาน,ม่วงคำ,2,114.98,33.2,0.0,1.0
2025-12-06,เชียงราย,เมือง,สุเทพ,1,40.68,35.73,0.0,1.0
2025-12-06,แม่ฮ่องสอน,ปาย,เวียงใต้,2,77.725,34.18,0.0,1.0
2025-12-07,เชียงราย,เมือง,ช้างเผือก,1,88.66,31.68,0.0,0.0
2025-12-07,เชียงราย,แม่สาย,เวียงพางคำ,3,34.830000000000005,33.41,0.0,0.0
2025-12-07,เชียงใหม่,สารภี,ยางเนิ้ง,1,65.96,27.63,0.0,0.0
2025-12-07,เชียงใหม่,หางดง,หนองควาย,1,82.31,28.53,0.0,0.0
2025-12-07,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,37.64,39.205,0.0,0.0
2025-12-07,แม่ฮ่องสอน,เมือง,สุเทพ,1,115.4,30.04,0.0,0.0
2025-12-08,ลำพูน,ป่าซาง,มะกอก,1,67.86,26.32,0.0,0.0
2025-12-08,ลำพูน,ลี้,ลี้,1,11.91,29.56,0.0,0.0
2025-12-08,ลำพูน,ลี้,ศรีวิชัย,1,92.59,27.34,0.0,0.0
2025-12-08,ลำพูน,เมือง,ช้างเผือก,1,94.43,32.22,0.0,0.0
2025-12-08,ลำพูน,เมือง,ศรีภูมิ,1,39.93,25.13,0.0,0.0
2025-12-08,เชียงราย,พาน,ทรายขาว,1,52.41,29.68,0.0,0.0
2025-12-08,เชียงราย,เมือง,ศรีภูมิ,1,12.52,35.79,0.0,0.0
2025-12-08,เชียงราย,แม่สาย,เวียงพางคำ,1,62.22,39.38,0.0,0.0
2025-12-08,เชียงใหม่,สารภี,ยางเนิ้ง,1,103.01,30.97,0.0,1.0
2025-12-08,เชียงใหม่,สารภี,หนองผึ้ง,1,63.63,35.92,0.0,0.0
2025-12-08,เชียงใหม่,หางดง,หนองควาย,1,21.27,25.88,0.0,0.0
2025-12-08,เชียงใหม่,เมือง,ช้างเผือก,1,33.61,38.18,0.0,0.0
2025-12-08,แม่ฮ่องสอน,ปาย,เวียงใต้,1,81.23,32.31,0.0,0.0
2025-12-08,แม่ฮ่องสอน,เมือง,ศรีภูมิ,3,61.09333333333333,30.046666666666667,0.0,0.0
2025-12-09,ลำพูน,ป่าซาง,น้ำดิบ,1,57.19,29.23,0.0,0.0
2025-12-09,ลำพูน,ป่าซาง,มะกอก,1,56.66,26.89,0.0,0.0
2025-12-09,ลำพูน,ลี้,ศรีวิชัย,1,80.82,34.9,0.0,1.0
2025-12-09,ลำพูน,เมือง,ศรีภูมิ,1,11.84,34.01,0.0,0.0
2025-12-09,ลำพูน,เมือง,สุเทพ,1,10.41,39.01,0.0,0.0
2025-12-09,เชียงราย,แม่สาย,เวียงพางคำ,2,88.425,31.17,0.0,0.0
2025-12-09,เชียงใหม่,หางดง,บ้านแหวน,1,38.93,34.87,0.0,1.0
2025-12-09,เชียงใหม่,หางดง,หนองควาย,1,54.67,33.1,0.0,0.0
2025-12-09,เชียงใหม่,แม่ริม,ริมใต้,1,33.51,28.49,0.0,0.0
2025-12-09,แม่ฮ่องสอน,ปาย,เวียงใต้,3,79.32333333333332,31.21666666666667,0.0,0.0
2025-12-09,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,43.21,34.81,0.0,0.0
2026-02-01,ลำพูน,ป่าซาง,น้ำดิบ,1,52.53,28.83,0.0,0.0
2026-02-01,ลำพูน,ลี้,ลี้,1,31.99,25.96,0.0,0.0
2026-02-01,ลำพูน,เมือง,ช้างเผือก,1,27.08,31.82,0.0,0.0
2026-02-01,ลำพูน,เมือง,สุเทพ,1,66.65,29.94,0.0,0.0
2026-02-01,เชียงราย,พาน,ทรายขาว,1,105.3,25.53,0.0,0.0
2026-02-01,เชียงราย,พาน,ม่วงคำ,1,29.85,26.91,0.0,0.0
2026-02-01,เชียงราย,เมือง,ศรีภูมิ,1,57.61,29.03,0.0,0.0
2026-02-01,เชียงราย,แม่สาย,เวียงพางคำ,1,45.55,39.82,0.0,0.0
2026-02-01,เชียงราย,แม่สาย,โป่งผา,1,98.75,33.03,0.0,0.0
2026-02-01,เชียงใหม่,แม่ริม,ดอนแก้ว,3,80.44666666666667,35.913333333333334,0.0,2.0
2026-02-01,เชียงใหม่,แม่ริม,ริมใต้,1,15.6,38.13,0.0,1.0
2026-02-01,แม่ฮ่องสอน,ปาย,เวียงใต้,1,64.08,25.76,0.0,1.0
2026-02-01,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,42.13,38.65,0.0,0.0
2026-02-10,ลำพูน,ลี้,ลี้,3,71.24666666666667,33.61333333333334,0.0,0.0
2026-02-10,ลำพูน,ลี้,ศรีวิชัย,1,49.4,32.51,0.0,0.0
2026-02-10,ลำพูน,เมือง,ช้างเผือก,1,91.3,32.58,0.0,1.0
2026-02-10,ลำพูน,เมือง,ศรีภูมิ,1,45.96,32.9,0.0,0.0
2026-02-10,ลำพูน,เมือง,สุเทพ,2,101.22,31.095,0.0,0.0
2026-02-10,เชียงราย,พาน,ม่วงคำ,1,36.0,39.41,0.0,1.0
2026-02-10,เชียงราย,เมือง,ศรีภูมิ,1,80.7,30.48,0.0,1.0
2026-02-10,เชียงใหม่,สารภี,ยางเนิ้ง,2,72.61,35.815,0.0,1.0
2026-02-10,เชียงใหม่,หางดง,หนองควาย,2,25.91,38.43,0.0,0.0
2026-02-10,เชียงใหม่,แม่ริม,ดอนแก้ว,1,114.06,35.95,0.0,1.0
2026-02-10,เชียงใหม่,แม่ริม,ริมใต้,1,82.34,25.28,0.0,0.0
2026-02-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,69.85,30.54,0.0,1.0
2026-02-10,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,90.63,27.61,0.0,0.0
2026-02-11,ลำพูน,ป่าซาง,น้ำดิบ,2,53.415000000000006,27.095,0.0,0.0
2026-02-11,เชียงราย,พาน,ม่วงคำ,1,82.33,38.92,0.0,0.0
2026-02-11,เชียงราย,เมือง,ศรีภูมิ,1,78.07,27.63,0.0,0.0
2026-02-11,เชียงราย,แม่สาย,เวียงพางคำ,1,89.61,32.64,0.0,0.0
2026-02-11,เชียงใหม่,สารภี,หนองผึ้ง,1,60.71,38.99,0.0,0.0
2026-02-11,เชียงใหม่,เมือง,สุเทพ,1,11.37,32.02,0.0,0.0
2026-02-11,เชียงใหม่,แม่ริม,ดอนแก้ว,1,118.1,36.41,0.0,1.0
2026-02-11,แม่ฮ่องสอน,ปาย,เวียงใต้,1,27.61,29.89,0.0,0.0
2026-02-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,36.26,34.34,0.0,0.0
2026-02-11,แม่ฮ่องสอน,เมือง,สุเทพ,1,96.83,39.18,0.0,1.0
2026-02-12,ลำพูน,ป่าซาง,น้ำดิบ,1,119.91,29.77,0.0,1.0
2026-02-12,ลำพูน,ลี้,ลี้,1,35.94,32.32,0.0,0.0
2026-02-12,ลำพูน,ลี้,ศรีวิชัย,1,80.43,28.48,0.0,0.0
2026-02-12,เชียงราย,พาน,ม่วงคำ,1,62.84,31.26,0.0,0.0
2026-02-12,เชียงราย,เมือง,ช้างเผือก,1,63.49,29.18,0.0,0.0
2026-02-12,เชียงราย,แม่สาย,โป่งผา,1,12.04,26.29,0.0,0.0
2026-02-12,เชียงใหม่,สารภี,ยางเนิ้ง,2,12.49,37.895,0.0,0.0
2026-02-12,เชียงใหม่,หางดง,บ้านแหวน,1,55.18,34.89,0.0,0.0
2026-02-12,แม่ฮ่องสอน,ปาย,เวียงใต้,2,108.015,29.035,1.0,0.0
2026-02-13,ลำพูน,เมือง,ช้างเผือก,1,37.58,26.88,0.0,0.0
2026-02-13,เชียงราย,พาน,ทรายขาว,1,77.91,29.57,0.0,0.0
2026-02-13,เชียงใหม่,สารภี,หนองผึ้ง,1,78.51,32.5,0.0,0.0
2026-02-13,เชียงใหม่,เมือง,ช้างเผือก,1,22.55,35.22,0.0,0.0
2026-02-13,เชียงใหม่,แม่ริม,ดอนแก้ว,1,113.37,32.59,0.0,0.0
2026-02-13,เชียงใหม่,แม่ริม,ริมใต้,1,94.82,38.91,0.0,0.0
2026-02-13,แม่ฮ่องสอน,ปาย,เวียงใต้,2,22.715,32.67,0.0,0.0
2026-02-13,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,19.78,35.69,0.0,0.0
2026-02-13,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,39.48,29.97,0.0,0.0
2026-02-14,ลำพูน,ป่าซาง,มะกอก,1,50.86,34.27,0.0,0.0
2026-02-14,ลำพูน,ลี้,ลี้,5,53.986,34.918,0.0,1.0
2026-02-14,ลำพูน,ลี้,ศรีวิชัย,2,58.11,25.555,0.0,0.0
2026-02-14,เชียงราย,เมือง,ช้างเผือก,1,111.42,34.23,0.0,0.0
2026-02-14,เชียงราย,เมือง,ศรีภูมิ,2,81.155,34.375,0.0,1.0
2026-02-14,เชียงราย,แม่สาย,โป่งผา,1,46.25,32.18,0.0,0.0
2026-02-14,เชียงใหม่,หางดง,หนองควาย,1,54.06,36.85,0.0,0.0
2026-02-14,เชียงใหม่,เมือง,ช้างเผือก,2,104.44,32.254999999999995,0.0,2.0
2026-02-14,เชียงใหม่,เมือง,สุเทพ,1,64.87,33.16,0.0,0.0
2026-02-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,105.81,34.98,0.0,0.0
2026-02-14,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,14.51,33.63,0.0,0.0
2026-02-14,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,36.92,33.36,0.0,0.0
2026-02-15,ลำพูน,เมือง,ศรีภูมิ,1,85.23,28.49,0.0,0.0
2026-02-15,ลำพูน,เมือง,สุเทพ,1,33.8,35.88,0.0,0.0
2026-02-15,เชียงราย,พาน,ม่วงคำ,3,52.98,35.20333333333333,0.0,0.0
2026-02-15,เชียงใหม่,แม่ริม,ริมใต้,1,73.18,37.66,0.0,1.0
2026-02-15,แม่ฮ่องสอน,ปาย,เวียงใต้,1,44.64,25.33,0.0,0.0
2026-02-15,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,73.88,26.85,0.0,0.0
2026-02-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,91.39,30.99,0.0,0.0
2026-02-16,ลำพูน,ป่าซาง,น้ำดิบ,1,37.07,35.88,0.0,0.0
2026-02-16,ลำพูน,ป่าซาง,มะกอก,1,23.92,29.38,0.0,0.0
2026-02-16,ลำพูน,ลี้,ศรีวิชัย,1,57.13,39.96,0.0,0.0
2026-02-16,เชียงราย,เมือง,ช้างเผือก,1,43.68,32.96,0.0,0.0
2026-02-16,แม่ฮ่องสอน,ปาย,เวียงใต้,3,78.25666666666666,32.330000000000005,0.0,0.0
2026-02-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,16.73,33.77,0.0,0.0
2026-02-16,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,109.12,33.4,0.0,0.0
2026-02-17,ลำพูน,ป่าซาง,มะกอก,1,10.74,30.7,0.0,0.0
2026-02-17,เชียงราย,แม่สาย,โป่งผา,1,53.54,25.35,0.0,0.0
2026-02-17,เชียงใหม่,สารภี,ยางเนิ้ง,1,14.48,37.08,0.0,0.0
2026-02-17,เชียงใหม่,หางดง,บ้านแหวน,1,29.4,33.04,0.0,0.0
2026-02-17,เชียงใหม่,เมือง,ศรีภูมิ,1,119.28,31.34,0.0,0.0
2026-02-17,แม่ฮ่องสอน,ปาย,เวียงใต้,2,37.04,28.855,0.0,0.0
2026-02-17,แม่ฮ่องสอน,เมือง,สุเทพ,1,76.46,36.88,0.0,0.0
2026-02-18,ลำพูน,เมือง,ช้างเผือก,2,105.42,30.205,0.0,1.0
2026-02-18,เชียงราย,เมือง,ช้างเผือก,1,62.62,27.02,0.0,1.0
2026-02-18,เชียงใหม่,หางดง,หนองควาย,1,30.7,38.98,0.0,0.0
2026-02-18,เชียงใหม่,แม่ริม,ดอนแก้ว,1,70.51,29.77,0.0,1.0
2026-02-18,เชียงใหม่,แม่ริม,ริมใต้,1,43.62,35.81,0.0,0.0
2026-02-18,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,17.07,26.59,0.0,0.0
2026-02-18,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,53.535,30.995,0.0,0.0
2026-02-18,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,15.75,27.98,0.0,0.0
2026-02-19,ลำพูน,ลี้,ศรีวิชัย,1,119.32,39.13,0.0,1.0
2026-02-19,ลำพูน,เมือง,ศรีภูมิ,1,79.29,30.18,0.0,1.0
2026-02-19,เชียงราย,เมือง,ช้างเผือก,1,32.54,29.3,0.0,0.0
2026-02-19,เชียงราย,เมือง,ศรีภูมิ,1,108.56,36.36,0.0,1.0
2026-02-19,เชียงใหม่,หางดง,หนองควาย,1,96.13,33.06,0.0,0.0
2026-02-19,เชียงใหม่,แม่ริม,ริมใต้,2,43.39,35.94,0.0,0.0
2026-02-19,แม่ฮ่องสอน,ปาย,เวียงใต้,1,51.05,35.34,0.0,1.0
2026-02-02,ลำพูน,ป่าซาง,น้ำดิบ,1,102.04,34.09,0.0,0.0
2026-02-02,ลำพูน,ป่าซาง,มะกอก,1,109.58,31.55,0.0,0.0
2026-02-02,ลำพูน,ลี้,ศรีวิชัย,1,82.68,38.52,0.0,0.0
2026-02-02,เชียงราย,เมือง,ศรีภูมิ,1,99.5,29.71,0.0,1.0
2026-02-02,เชียงราย,แม่สาย,โป่งผา,1,105.69,34.45,0.0,0.0
2026-02-02,เชียงใหม่,สารภี,หนองผึ้ง,1,114.7,38.77,0.0,0.0
2026-02-02,เชียงใหม่,หางดง,หนองควาย,1,107.9,36.21,0.0,0.0
2026-02-02,เชียงใหม่,แม่ริม,ริมใต้,1,32.94,38.09,0.0,0.0
2026-02-02,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,48.5,27.91,0.0,0.0
2026-02-02,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,26.54,35.2,0.0,0.0
2026-02-20,เชียงราย,พาน,ม่วงคำ,1,14.52,26.03,0.0,0.0
2026-02-20,เชียงราย,เมือง,ช้างเผือก,1,23.11,34.05,0.0,0.0
2026-02-20,เชียงราย,แม่สาย,โป่งผา,2,51.45,38.105,0.0,0.0
2026-02-20,เชียงใหม่,สารภี,ยางเนิ้ง,1,116.36,29.9,0.0,0.0
2026-02-20,เชียงใหม่,หางดง,หนองควาย,2,53.415,31.99,0.0,0.0
2026-02-20,เชียงใหม่,เมือง,สุเทพ,2,109.205,28.56,0.0,0.0
2026-02-20,เชียงใหม่,แม่ริม,ริมใต้,1,85.95,34.3,0.0,0.0
2026-02-20,แม่ฮ่องสอน,ปาย,เวียงใต้,1,55.56,25.51,0.0,1.0
2026-02-20,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,32.905,36.665000000000006,0.0,0.0
2026-02-21,ลำพูน,ป่าซาง,มะกอก,1,12.49,35.14,0.0,0.0
2026-02-21,ลำพูน,เมือง,ช้างเผือก,1,116.82,28.56,0.0,0.0
2026-02-21,เชียงราย,เมือง,สุเทพ,1,34.9,28.57,0.0,0.0
2026-02-21,เชียงราย,แม่สาย,เวียงพางคำ,1,43.0,26.09,0.0,0.0
2026-02-21,เชียงราย,แม่สาย,โป่งผา,2,34.765,28.155,0.0,0.0
2026-02-21,เชียงใหม่,สารภี,หนองผึ้ง,1,86.38,27.62,0.0,0.0
2026-02-21,เชียงใหม่,หางดง,บ้านแหวน,2,38.485,32.04,0.0,0.0
2026-02-21,เชียงใหม่,หางดง,หนองควาย,3,89.99333333333334,33.36000000000001,1.0,1.0
2026-02-21,เชียงใหม่,เมือง,ช้างเผือก,1,27.31,39.79,0.0,0.0
2026-02-21,เชียงใหม่,แม่ริม,ดอนแก้ว,2,60.295,28.96,0.0,2.0
2026-02-21,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,71.32,28.6,0.0,0.0
2026-02-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,104.81,29.76,0.0,1.0
2026-02-22,เชียงใหม่,หางดง,หนองควาย,1,87.02,33.35,0.0,0.0
2026-02-22,เชียงใหม่,เมือง,ช้างเผือก,1,93.67,26.3,0.0,0.0
2026-02-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,70.05,26.235,0.0,0.0
2026-02-22,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,25.3,38.01,0.0,0.0
2026-02-23,ลำพูน,ลี้,ลี้,1,39.4,26.39,0.0,0.0
2026-02-23,เชียงราย,พาน,ม่วงคำ,1,67.12,26.2,1.0,0.0
2026-02-23,เชียงราย,เมือง,ศรีภูมิ,1,38.16,37.5,0.0,0.0
2026-02-23,เชียงราย,เมือง,สุเทพ,1,81.19,34.48,0.0,0.0
2026-02-23,เชียงราย,แม่สาย,โป่งผา,2,68.75,33.31,0.0,0.0
2026-02-23,เชียงใหม่,หางดง,บ้านแหวน,1,45.84,39.1,0.0,0.0
2026-02-23,เชียงใหม่,เมือง,ช้างเผือก,1,82.61,34.36,0.0,0.0
2026-02-23,เชียงใหม่,เมือง,ศรีภูมิ,1,108.6,29.54,0.0,0.0
2026-02-23,เชียงใหม่,แม่ริม,ริมใต้,1,44.28,37.13,0.0,0.0
2026-02-23,แม่ฮ่องสอน,ปาย,เวียงใต้,2,54.03999999999999,33.97,0.0,1.0
2026-02-23,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,63.05,34.82,0.0,0.0
2026-02-23,แม่ฮ่องสอน,เมือง,สุเทพ,1,17.43,29.65,0.0,0.0
2026-02-24,ลำพูน,ป่าซาง,น้ำดิบ,1,117.05,36.87,0.0,0.0
2026-02-24,เชียงราย,เมือง,ช้างเผือก,1,44.7,39.68,0.0,0.0
2026-02-24,เชียงราย,แม่สาย,เวียงพางคำ,1,98.67,36.41,0.0,0.0
2026-02-24,เชียงใหม่,สารภี,ยางเนิ้ง,1,119.3,37.41,0.0,0.0
2026-02-24,เชียงใหม่,หางดง,บ้านแหวน,1,29.5,26.2,0.0,0.0
2026-02-24,เชียงใหม่,หางดง,หนองควาย,1,77.81,26.65,0.0,0.0
2026-02-24,เชียงใหม่,แม่ริม,ดอนแก้ว,1,70.7,36.85,0.0,0.0
2026-02-24,เชียงใหม่,แม่ริม,ริมใต้,1,16.21,39.48,0.0,0.0
2026-02-25,ลำพูน,ป่าซาง,น้ำดิบ,1,11.99,27.25,0.0,0.0
2026-02-25,ลำพูน,ป่าซาง,มะกอก,1,29.24,31.12,0.0,0.0
2026-02-25,เชียงราย,พาน,ทรายขาว,1,83.23,35.96,0.0,0.0
2026-02-25,เชียงราย,เมือง,สุเทพ,1,36.22,38.83,0.0,0.0
2026-02-25,เชียงราย,แม่สาย,โป่งผา,1,21.59,26.15,0.0,0.0
2026-02-25,เชียงใหม่,สารภี,หนองผึ้ง,1,38.11,31.11,0.0,0.0
2026-02-25,เชียงใหม่,แม่ริม,ดอนแก้ว,2,90.32,35.555,1.0,0.0
2026-02-25,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,39.48,32.26,0.0,0.0
2026-02-26,ลำพูน,ลี้,ลี้,2,107.22,37.68,0.0,0.0
2026-02-26,ลำพูน,เมือง,สุเทพ,1,81.63,39.39,0.0,0.0
2026-02-26,เชียงราย,พาน,ทรายขาว,1,111.61,34.69,0.0,0.0
2026-02-26,เชียงราย,พาน,ม่วงคำ,2,51.29,29.025,0.0,0.0
2026-02-26,เชียงราย,เมือง,สุเทพ,1,29.52,26.36,0.0,0.0
2026-02-26,เชียงราย,แม่สาย,เวียงพางคำ,3,68.56333333333333,30.346666666666664,0.0,0.0
2026-02-26,เชียงใหม่,สารภี,ยางเนิ้ง,2,48.885000000000005,31.65,0.0,0.0
2026-02-26,เชียงใหม่,สารภี,หนองผึ้ง,1,97.46,36.47,0.0,0.0
2026-02-26,เชียงใหม่,หางดง,หนองควาย,2,77.465,33.325,0.0,1.0
2026-02-26,เชียงใหม่,เมือง,ศรีภูมิ,1,112.57,34.36,0.0,0.0
2026-02-26,เชียงใหม่,แม่ริม,ดอนแก้ว,1,18.87,29.06,0.0,0.0
2026-02-26,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,87.45,31.17,0.0,0.0
2026-02-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,119.78,31.47,0.0,1.0
2026-02-26,แม่ฮ่องสอน,เมือง,สุเทพ,1,116.9,30.64,0.0,0.0
2026-02-27,ลำพูน,ป่าซาง,น้ำดิบ,2,59.01,33.67,0.0,0.0
2026-02-27,ลำพูน,เมือง,ศรีภูมิ,1,10.13,29.42,0.0,0.0
2026-02-27,เชียงราย,เมือง,ช้างเผือก,1,98.28,36.43,0.0,0.0
2026-02-27,เชียงราย,เมือง,สุเทพ,1,31.65,31.95,0.0,0.0
2026-02-27,เชียงราย,แม่สาย,เวียงพางคำ,1,98.52,39.13,0.0,1.0
2026-02-27,เชียงใหม่,เมือง,ช้างเผือก,2,65.405,38.205,0.0,0.0
2026-02-27,เชียงใหม่,แม่ริม,ดอนแก้ว,1,77.99,32.0,0.0,1.0
2026-02-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,15.89,25.07,0.0,0.0
2026-02-27,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,99.35,26.64,0.0,0.0
2026-02-27,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,65.44,33.74,0.0,0.0
2026-02-27,แม่ฮ่องสอน,เมือง,สุเทพ,1,108.98,33.37,0.0,0.0
2026-02-28,ลำพูน,ป่าซาง,มะกอก,2,59.575,30.925,0.0,0.0
2026-02-28,ลำพูน,ลี้,ศรีวิชัย,1,41.44,34.9,0.0,0.0
2026-02-28,เชียงราย,พาน,ทรายขาว,1,75.69,35.3,0.0,1.0
2026-02-28,เชียงราย,พาน,ม่วงคำ,1,89.67,36.02,0.0,0.0
2026-02-28,เชียงราย,แม่สาย,เวียงพางคำ,1,90.89,35.8,1.0,0.0
2026-02-28,เชียงใหม่,สารภี,หนองผึ้ง,1,105.03,31.86,0.0,1.0
2026-02-28,เชียงใหม่,หางดง,บ้านแหวน,1,51.59,32.59,0.0,0.0
2026-02-28,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,36.02,37.44,0.0,0.0
2026-02-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,40.38,39.28,0.0,0.0
2026-02-03,ลำพูน,ลี้,ลี้,1,87.32,29.82,0.0,0.0
2026-02-03,ลำพูน,เมือง,ช้างเผือก,1,49.37,31.61,0.0,0.0
2026-02-03,เชียงราย,เมือง,ศรีภูมิ,1,77.99,30.78,0.0,0.0
2026-02-03,เชียงใหม่,แม่ริม,ดอนแก้ว,1,26.38,29.57,0.0,0.0
2026-02-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,68.68,33.45,0.0,0.0
2026-02-03,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,56.48,34.46,0.0,0.0
2026-02-03,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,30.92,32.85,0.0,1.0
2026-02-03,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,74.85,34.0,0.0,0.0
2026-02-04,ลำพูน,ป่าซาง,มะกอก,1,60.14,34.98,0.0,0.0
2026-02-04,ลำพูน,ลี้,ลี้,2,50.365,28.78,0.0,1.0
2026-02-04,เชียงราย,แม่สาย,เวียงพางคำ,1,45.71,27.0,0.0,0.0
2026-02-04,เชียงราย,แม่สาย,โป่งผา,1,64.7,32.04,0.0,0.0
2026-02-04,เชียงใหม่,สารภี,หนองผึ้ง,1,32.92,28.34,0.0,0.0
2026-02-04,เชียงใหม่,เมือง,ช้างเผือก,2,104.49,37.715,0.0,2.0
2026-02-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,119.86,34.77,0.0,0.0
2026-02-05,ลำพูน,ป่าซาง,น้ำดิบ,1,99.04,39.66,0.0,0.0
2026-02-05,ลำพูน,ป่าซาง,มะกอก,1,45.55,37.14,0.0,0.0
2026-02-05,ลำพูน,ลี้,ลี้,2,45.185,32.03,0.0,1.0
2026-02-05,ลำพูน,เมือง,ช้างเผือก,1,76.0,35.52,1.0,0.0
2026-02-05,ลำพูน,เมือง,ศรีภูมิ,1,32.0,33.59,0.0,0.0
2026-02-05,ลำพูน,เมือง,สุเทพ,1,118.78,26.28,1.0,0.0
2026-02-05,เชียงราย,พาน,ทรายขาว,1,113.8,29.18,1.0,0.0
2026-02-05,เชียงราย,เมือง,สุเทพ,1,60.54,35.16,0.0,0.0
2026-02-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,3,83.33,29.536666666666665,0.0,0.0
2026-02-06,ลำพูน,ป่าซาง,น้ำดิบ,1,70.36,36.84,0.0,1.0
2026-02-06,ลำพูน,เมือง,ศรีภูมิ,1,19.14,29.6,0.0,0.0
2026-02-06,ลำพูน,เมือง,สุเทพ,1,11.73,31.55,0.0,0.0
2026-02-06,เชียงราย,พาน,ทรายขาว,1,45.19,35.6,0.0,0.0
2026-02-06,เชียงราย,เมือง,ศรีภูมิ,2,20.535,29.12,0.0,0.0
2026-02-06,เชียงราย,เมือง,สุเทพ,2,72.27000000000001,31.64,0.0,0.0
2026-02-06,เชียงราย,แม่สาย,เวียงพางคำ,1,98.51,28.26,0.0,0.0
2026-02-06,เชียงราย,แม่สาย,โป่งผา,1,29.2,39.91,0.0,0.0
2026-02-06,เชียงใหม่,สารภี,ยางเนิ้ง,1,24.61,28.39,0.0,0.0
