datetime,date,hour,province,amphoe,tambon,pm25_avg,pm25_max,temperature_avg,temperature_max,humidity_avg,heat_index,source_station_id,lat,lon
2026-05-06 16:00:00,2026-05-06,16,Chiang Mai,Mueang Chiang Mai,Chang Phueak,72.47,96.13,37.61,38.5,50.15,37.62,CMU_ST_002,18.8107,98.9817
2026-05-06 17:00:00,2026-05-06,17,Chiang Mai,Mueang Chiang Mai,Chang Phueak,81.64,89.21,36.79,38.16,51.64,36.85,CMU_ST_002,18.8107,98.9817
2026-05-06 18:00:00,2026-05-06,18,Chiang Mai,Mueang Chiang Mai,Chang Phueak,65.02,86.7,37.47,38.11,55.9,37.68,CMU_ST_002,18.8107,98.9817
2026-05-06 19:00:00,2026-05-06,19,Chiang Mai,Mueang Chiang Mai,Chang Phueak,71.12,82.02,35.83,36.91,56.34,36.06,CMU_ST_002,18.8107,98.9817
2026-05-06 20:00:00,2026-05-06,20,Chiang Mai,Mueang Chiang Mai,Chang Phueak,72.08,90.57,34.67,36.23,57.39,34.93,CMU_ST_002,18.8107,98.9817
2026-05-06 21:00:00,2026-05-06,21,Chiang Mai,Mueang Chiang Mai,Chang Phueak,59.79,70.37,35.18,36.95,52.7,35.28,CMU_ST_002,18.8107,98.9817
2026-05-06 22:00:00,2026-05-06,22,Chiang Mai,Mueang Chiang Mai,Chang Phueak,57.59,81.33,34.27,35.81,53.26,34.39,CMU_ST_002,18.8107,98.9817
2026-05-06 23:00:00,2026-05-06,23,Chiang Mai,Mueang Chiang Mai,Chang Phueak,57.1,78.12,34.08,35.46,57.28,34.33,CMU_ST_002,18.8107,98.9817
2026-05-07 00:00:00,2026-05-07,0,Chiang Mai,Mueang Chiang Mai,Chang Phueak,52.27,63.83,31.81,33.18,65.19,32.34,CMU_ST_002,18.8107,98.9817
2026-05-07 01:00:00,2026-05-07,1,Chiang Mai,Mueang Chiang Mai,Chang Phueak,45.63,59.08,31.56,32.43,62.95,32.01,CMU_ST_002,18.8107,98.9817
2026-05-07 02:00:00,2026-05-07,2,Chiang Mai,Mueang Chiang Mai,Chang Phueak,61.97,81.23,31.94,32.92,65.84,32.49,CMU_ST_002,18.8107,98.9817
2026-05-07 03:00:00,2026-05-07,3,Chiang Mai,Mueang Chiang Mai,Chang Phueak,56.32,80.58,30.63,31.09,67.39,31.24,CMU_ST_002,18.8107,98.9817
2026-05-07 04:00:00,2026-05-07,4,Chiang Mai,Mueang Chiang Mai,Chang Phueak,83.85,92.1,30.35,32.13,61.59,30.75,CMU_ST_002,18.8107,98.9817
2026-05-07 05:00:00,2026-05-07,5,Chiang Mai,Mueang Chiang Mai,Chang Phueak,91.14,113.11,30.22,30.79,69.93,30.92,CMU_ST_002,18.8107,98.9817
2026-05-07 06:00:00,2026-05-07,6,Chiang Mai,Mueang Chiang Mai,Chang Phueak,114.08,126.06,30.36,31.38,70.02,31.06,CMU_ST_002,18.8107,98.9817
2026-05-07 07:00:00,2026-05-07,7,Chiang Mai,Mueang Chiang Mai,Chang Phueak,122.05,136.68,31.94,32.44,58.03,32.22,CMU_ST_002,18.8107,98.9817
2026-05-07 08:00:00,2026-05-07,8,Chiang Mai,Mueang Chiang Mai,Chang Phueak,125.86,132.29,32.96,34.26,60.3,33.32,CMU_ST_002,18.8107,98.9817
2026-05-07 09:00:00,2026-05-07,9,Chiang Mai,Mueang Chiang Mai,Chang Phueak,132.79,139.72,34.21,35.82,60.46,34.57,CMU_ST_002,18.8107,98.9817
2026-05-07 10:00:00,2026-05-07,10,Chiang Mai,Mueang Chiang Mai,Chang Phueak,111.59,128.13,33.81,34.58,53.68,33.94,CMU_ST_002,18.8107,98.9817
2026-05-07 11:00:00,2026-05-07,11,Chiang Mai,Mueang Chiang Mai,Chang Phueak,103.33,125.72,35.36,35.84,57.93,35.64,CMU_ST_002,18.8107,98.9817
2026-05-07 12:00:00,2026-05-07,12,Chiang Mai,Mueang Chiang Mai,Chang Phueak,83.21,102.99,36.16,36.89,53.97,36.29,CMU_ST_002,18.8107,98.9817
2026-05-07 13:00:00,2026-05-07,13,Chiang Mai,Mueang Chiang Mai,Chang Phueak,71.48,88.6,37.79,38.37,48.8,37.79,CMU_ST_002,18.8107,98.9817
2026-05-07 14:00:00,2026-05-07,14,Chiang Mai,Mueang Chiang Mai,Chang Phueak,62.15,69.14,37.6,38.18,48.01,37.6,CMU_ST_002,18.8107,98.9817
2026-05-07 15:00:00,2026-05-07,15,Chiang Mai,Mueang Chiang Mai,Chang Phueak,63.85,88.05,38.23,39.39,46.64,38.23,CMU_ST_002,18.8107,98.9817
2026-05-07 16:00:00,2026-05-07,16,Chiang Mai,Mueang Chiang Mai,Chang Phueak,54.25,70.4,37.32,38.95,52.85,37.42,CMU_ST_002,18.8107,98.9817
2026-05-07 17:00:00,2026-05-07,17,Chiang Mai,Mueang Chiang Mai,Chang Phueak,59.67,71.97,37.71,39.49,49.19,37.71,CMU_ST_002,18.8107,98.9817
2026-05-07 18:00:00,2026-05-07,18,Chiang Mai,Mueang Chiang Mai,Chang Phueak,54.84,66.96,36.55,37.85,49.27,36.55,CMU_ST_002,18.8107,98.9817
2026-05-07 19:00:00,2026-05-07,19,Chiang Mai,Mueang Chiang Mai,Chang Phueak,48.3,67.36,35.58,37.07,59.06,35.9,CMU_ST_002,18.8107,98.9817
2026-05-07 20:00:00,2026-05-07,20,Chiang Mai,Mueang Chiang Mai,Chang Phueak,48.83,66.45,35.78,36.6,53.11,35.89,CMU_ST_002,18.8107,98.9817
2026-05-07 21:00:00,2026-05-07,21,Chiang Mai,Mueang Chiang Mai,Chang Phueak,51.66,73.68,34.77,36.39,54.67,34.93,CMU_ST_002,18.8107,98.9817
2026-05-07 22:00:00,2026-05-07,22,Chiang Mai,Mueang Chiang Mai,Chang Phueak,45.2,58.32,33.67,34.55,60.19,34.03,CMU_ST_002,18.8107,98.9817
2026-05-07 23:00:00,2026-05-07,23,Chiang Mai,Mueang Chiang Mai,Chang Phueak,40.76,46.06,33.55,34.63,60.76,33.93,CMU_ST_002,18.8107,98.9817
2026-05-01 00:00:00,2026-05-01,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,29.22,53.25,29.59,31.38,69.46,30.27,CMU_ST_003,18.7988,98.963
2026-05-01 01:00:00,2026-05-01,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,35.13,56.47,29.13,30.27,71.82,29.89,CMU_ST_003,18.7988,98.963
2026-05-01 02:00:00,2026-05-01,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,42.28,58.66,29.15,30.18,63.92,29.64,CMU_ST_003,18.7988,98.963
2026-05-01 03:00:00,2026-05-01,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,35.23,55.42,29.32,30.98,64.4,29.82,CMU_ST_003,18.7988,98.963
2026-05-01 04:00:00,2026-05-01,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,45.45,60.39,28.06,29.3,74.1,28.9,CMU_ST_003,18.7988,98.963
2026-05-01 05:00:00,2026-05-01,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,62.1,74.04,28.09,29.56,74.18,28.93,CMU_ST_003,18.7988,98.963
2026-05-01 06:00:00,2026-05-01,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,75.94,91.45,29.04,30.63,66.27,29.61,CMU_ST_003,18.7988,98.963
2026-05-01 07:00:00,2026-05-01,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,82.07,99.99,28.54,29.16,68.41,29.19,CMU_ST_003,18.7988,98.963
2026-05-01 08:00:00,2026-05-01,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,89.83,112.52,30.89,31.8,63.91,31.37,CMU_ST_003,18.7988,98.963
2026-05-01 09:00:00,2026-05-01,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,78.65,101.73,31.85,32.7,63.77,32.33,CMU_ST_003,18.7988,98.963
2026-05-01 10:00:00,2026-05-01,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,73.08,94.8,32.62,34.16,59.68,32.96,CMU_ST_003,18.7988,98.963
2026-05-01 11:00:00,2026-05-01,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,60.73,71.25,32.91,33.32,58.89,33.22,CMU_ST_003,18.7988,98.963
2026-05-01 12:00:00,2026-05-01,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,55.62,80.37,34.32,35.72,61.51,34.72,CMU_ST_003,18.7988,98.963
2026-05-01 13:00:00,2026-05-01,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,43.37,57.91,35.95,36.96,52.16,36.03,CMU_ST_003,18.7988,98.963
2026-05-01 14:00:00,2026-05-01,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,48.61,69.04,35.57,36.49,54.99,35.74,CMU_ST_003,18.7988,98.963
2026-05-01 15:00:00,2026-05-01,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,40.0,47.76,35.33,36.39,52.5,35.42,CMU_ST_003,18.7988,98.963
2026-05-01 16:00:00,2026-05-01,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,44.91,60.76,36.38,38.05,50.89,36.42,CMU_ST_003,18.7988,98.963
2026-05-01 17:00:00,2026-05-01,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,36.32,45.94,35.86,37.38,58.7,36.17,CMU_ST_003,18.7988,98.963
2026-05-01 18:00:00,2026-05-01,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,43.03,56.02,34.94,35.6,58.98,35.26,CMU_ST_003,18.7988,98.963
2026-05-01 19:00:00,2026-05-01,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,28.06,40.56,33.21,34.48,56.99,33.45,CMU_ST_003,18.7988,98.963
2026-05-01 20:00:00,2026-05-01,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,28.75,53.12,32.95,34.17,62.19,33.38,CMU_ST_003,18.7988,98.963
2026-05-01 21:00:00,2026-05-01,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,38.74,49.68,32.0,32.87,59.51,32.33,CMU_ST_003,18.7988,98.963
2026-05-01 22:00:00,2026-05-01,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,29.02,42.95,32.26,33.46,57.01,32.5,CMU_ST_003,18.7988,98.963
2026-05-01 23:00:00,2026-05-01,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.04,45.76,31.1,32.57,58.86,31.41,CMU_ST_003,18.7988,98.963
2026-05-02 00:00:00,2026-05-02,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.87,58.12,29.96,31.65,67.5,30.57,CMU_ST_003,18.7988,98.963
2026-05-02 01:00:00,2026-05-02,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,29.05,39.3,29.93,30.7,64.1,30.43,CMU_ST_003,18.7988,98.963
2026-05-02 02:00:00,2026-05-02,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,37.69,49.29,29.06,30.75,70.46,29.77,CMU_ST_003,18.7988,98.963
2026-05-02 03:00:00,2026-05-02,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,42.74,51.54,28.75,30.11,66.56,29.33,CMU_ST_003,18.7988,98.963
2026-05-02 04:00:00,2026-05-02,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,58.01,71.59,28.9,30.6,72.02,29.68,CMU_ST_003,18.7988,98.963
2026-05-02 05:00:00,2026-05-02,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,65.35,76.81,27.52,28.11,74.22,28.37,CMU_ST_003,18.7988,98.963
2026-05-02 06:00:00,2026-05-02,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,79.22,86.19,29.29,30.03,62.44,29.73,CMU_ST_003,18.7988,98.963
2026-05-02 07:00:00,2026-05-02,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,89.95,114.32,29.44,30.42,63.99,29.93,CMU_ST_003,18.7988,98.963
2026-05-02 08:00:00,2026-05-02,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,96.32,106.19,30.14,31.03,69.72,30.83,CMU_ST_003,18.7988,98.963
2026-05-02 09:00:00,2026-05-02,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,83.99,101.37,31.42,32.16,67.59,32.04,CMU_ST_003,18.7988,98.963
2026-05-02 10:00:00,2026-05-02,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,77.34,95.84,33.28,34.0,60.92,33.66,CMU_ST_003,18.7988,98.963
2026-05-02 11:00:00,2026-05-02,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,72.84,81.69,33.61,34.13,55.03,33.79,CMU_ST_003,18.7988,98.963
2026-05-02 12:00:00,2026-05-02,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,62.03,73.73,33.95,34.68,54.18,34.1,CMU_ST_003,18.7988,98.963
2026-05-02 13:00:00,2026-05-02,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,56.25,62.05,34.95,36.5,59.87,35.3,CMU_ST_003,18.7988,98.963
2026-05-02 14:00:00,2026-05-02,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,42.29,48.06,35.69,37.42,52.7,35.79,CMU_ST_003,18.7988,98.963
2026-05-02 15:00:00,2026-05-02,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,41.97,58.8,35.82,37.01,56.56,36.05,CMU_ST_003,18.7988,98.963
2026-05-02 16:00:00,2026-05-02,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,33.82,50.12,36.29,36.86,53.74,36.42,CMU_ST_003,18.7988,98.963
2026-05-02 17:00:00,2026-05-02,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,44.13,51.46,34.61,36.11,55.38,34.8,CMU_ST_003,18.7988,98.963
2026-05-02 18:00:00,2026-05-02,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,33.02,50.4,34.43,35.56,59.36,34.76,CMU_ST_003,18.7988,98.963
2026-05-02 19:00:00,2026-05-02,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,35.37,51.66,34.25,34.96,58.21,34.54,CMU_ST_003,18.7988,98.963
2026-05-02 20:00:00,2026-05-02,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.74,56.04,32.8,34.46,63.7,33.27,CMU_ST_003,18.7988,98.963
2026-05-02 21:00:00,2026-05-02,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,35.18,44.62,32.52,33.06,63.33,32.99,CMU_ST_003,18.7988,98.963
2026-05-02 22:00:00,2026-05-02,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,25.17,35.63,31.81,33.07,61.98,32.23,CMU_ST_003,18.7988,98.963
2026-05-02 23:00:00,2026-05-02,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.66,59.59,31.54,33.18,60.64,31.91,CMU_ST_003,18.7988,98.963
2026-05-03 00:00:00,2026-05-03,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,36.75,46.91,31.14,31.82,63.75,31.63,CMU_ST_003,18.7988,98.963
2026-05-03 01:00:00,2026-05-03,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,37.94,43.96,29.86,31.24,63.92,30.35,CMU_ST_003,18.7988,98.963
2026-05-03 02:00:00,2026-05-03,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,50.33,69.0,29.45,30.87,68.07,30.08,CMU_ST_003,18.7988,98.963
2026-05-03 03:00:00,2026-05-03,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,52.34,64.21,27.92,28.83,71.65,28.68,CMU_ST_003,18.7988,98.963
2026-05-03 04:00:00,2026-05-03,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,71.49,95.75,27.93,28.99,68.79,28.58,CMU_ST_003,18.7988,98.963
2026-05-03 05:00:00,2026-05-03,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,86.4,94.39,28.93,29.44,71.59,29.68,CMU_ST_003,18.7988,98.963
2026-05-03 06:00:00,2026-05-03,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,90.28,96.52,29.05,30.56,64.61,29.56,CMU_ST_003,18.7988,98.963
2026-05-03 07:00:00,2026-05-03,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,108.76,127.26,28.96,30.26,68.91,29.62,CMU_ST_003,18.7988,98.963
2026-05-03 08:00:00,2026-05-03,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,116.4,132.31,30.76,32.02,68.73,31.41,CMU_ST_003,18.7988,98.963
2026-05-03 09:00:00,2026-05-03,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,107.82,128.2,30.64,31.53,63.35,31.11,CMU_ST_003,18.7988,98.963
2026-05-03 10:00:00,2026-05-03,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,97.64,112.77,32.48,33.0,64.45,32.98,CMU_ST_003,18.7988,98.963
2026-05-03 11:00:00,2026-05-03,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,95.36,119.64,33.33,34.72,57.35,33.59,CMU_ST_003,18.7988,98.963
2026-05-03 12:00:00,2026-05-03,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,79.72,94.96,33.85,35.13,61.09,34.24,CMU_ST_003,18.7988,98.963
2026-05-03 13:00:00,2026-05-03,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,60.66,70.79,34.72,35.41,53.47,34.84,CMU_ST_003,18.7988,98.963
2026-05-03 14:00:00,2026-05-03,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,60.72,84.33,35.38,37.15,50.41,35.39,CMU_ST_003,18.7988,98.963
2026-05-03 15:00:00,2026-05-03,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,57.03,78.13,36.14,37.9,55.01,36.32,CMU_ST_003,18.7988,98.963
2026-05-03 16:00:00,2026-05-03,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,46.63,52.28,36.42,36.98,52.42,36.5,CMU_ST_003,18.7988,98.963
2026-05-03 17:00:00,2026-05-03,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,55.32,76.33,35.15,36.92,52.69,35.25,CMU_ST_003,18.7988,98.963
2026-05-03 18:00:00,2026-05-03,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,38.12,62.54,35.18,35.58,54.5,35.33,CMU_ST_003,18.7988,98.963
2026-05-03 19:00:00,2026-05-03,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,45.97,53.37,33.44,34.8,56.66,33.67,CMU_ST_003,18.7988,98.963
2026-05-03 20:00:00,2026-05-03,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.5,46.23,32.8,34.37,64.77,33.31,CMU_ST_003,18.7988,98.963
2026-05-03 21:00:00,2026-05-03,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.94,45.78,32.06,32.53,61.74,32.47,CMU_ST_003,18.7988,98.963
2026-05-03 22:00:00,2026-05-03,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,41.52,50.56,31.79,32.8,64.04,32.28,CMU_ST_003,18.7988,98.963
2026-05-03 23:00:00,2026-05-03,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,32.35,43.97,31.11,32.09,60.9,31.49,CMU_ST_003,18.7988,98.963
2026-05-04 00:00:00,2026-05-04,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,55.97,67.92,30.8,32.08,68.61,31.46,CMU_ST_003,18.7988,98.963
2026-05-04 01:00:00,2026-05-04,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,48.08,53.11,29.68,30.49,65.53,30.23,CMU_ST_003,18.7988,98.963
2026-05-04 02:00:00,2026-05-04,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,56.49,62.73,28.54,29.23,66.21,29.1,CMU_ST_003,18.7988,98.963
2026-05-04 03:00:00,2026-05-04,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,74.44,84.4,28.53,30.13,73.17,29.34,CMU_ST_003,18.7988,98.963
2026-05-04 04:00:00,2026-05-04,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,82.93,88.68,28.5,29.06,69.61,29.18,CMU_ST_003,18.7988,98.963
2026-05-04 05:00:00,2026-05-04,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,107.39,124.53,27.61,28.34,73.4,28.43,CMU_ST_003,18.7988,98.963
2026-05-04 06:00:00,2026-05-04,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,129.16,151.07,28.79,30.05,64.69,29.31,CMU_ST_003,18.7988,98.963
2026-05-04 07:00:00,2026-05-04,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,133.74,148.69,28.55,29.25,70.33,29.26,CMU_ST_003,18.7988,98.963
2026-05-04 08:00:00,2026-05-04,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,136.87,143.05,29.88,30.8,62.3,30.31,CMU_ST_003,18.7988,98.963
2026-05-04 09:00:00,2026-05-04,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,147.03,152.34,31.87,33.11,60.58,32.24,CMU_ST_003,18.7988,98.963
2026-05-04 10:00:00,2026-05-04,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,132.86,145.41,31.91,32.72,65.22,32.44,CMU_ST_003,18.7988,98.963
2026-05-04 11:00:00,2026-05-04,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,118.06,136.24,33.64,35.37,56.06,33.85,CMU_ST_003,18.7988,98.963
2026-05-04 12:00:00,2026-05-04,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,102.98,127.85,34.56,35.35,54.56,34.72,CMU_ST_003,18.7988,98.963
2026-05-04 13:00:00,2026-05-04,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,88.23,97.8,35.64,37.2,51.88,35.71,CMU_ST_003,18.7988,98.963
2026-05-04 14:00:00,2026-05-04,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,76.17,96.79,36.53,37.28,54.99,36.7,CMU_ST_003,18.7988,98.963
2026-05-04 15:00:00,2026-05-04,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,62.95,78.32,35.48,36.86,54.71,35.64,CMU_ST_003,18.7988,98.963
2026-05-04 16:00:00,2026-05-04,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,66.15,89.25,36.36,37.83,51.37,36.41,CMU_ST_003,18.7988,98.963
2026-05-04 17:00:00,2026-05-04,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,68.66,77.82,34.79,35.72,61.36,35.19,CMU_ST_003,18.7988,98.963
2026-05-04 18:00:00,2026-05-04,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,62.53,69.22,35.32,36.45,59.17,35.64,CMU_ST_003,18.7988,98.963
2026-05-04 19:00:00,2026-05-04,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,48.68,55.34,33.39,34.35,57.48,33.65,CMU_ST_003,18.7988,98.963
2026-05-04 20:00:00,2026-05-04,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,51.72,74.33,33.22,33.71,63.39,33.69,CMU_ST_003,18.7988,98.963
2026-05-04 21:00:00,2026-05-04,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,57.7,81.1,32.05,33.02,60.57,32.42,CMU_ST_003,18.7988,98.963
2026-05-04 22:00:00,2026-05-04,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,43.04,52.71,32.38,32.84,58.66,32.68,CMU_ST_003,18.7988,98.963
2026-05-04 23:00:00,2026-05-04,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,42.58,65.76,30.81,31.85,60.52,31.17,CMU_ST_003,18.7988,98.963
2026-05-05 00:00:00,2026-05-05,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,50.44,64.24,30.52,31.48,65.51,31.06,CMU_ST_003,18.7988,98.963
2026-05-05 01:00:00,2026-05-05,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,48.59,73.58,30.49,32.25,65.41,31.03,CMU_ST_003,18.7988,98.963
2026-05-05 02:00:00,2026-05-05,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,57.49,76.24,28.99,30.47,67.83,29.61,CMU_ST_003,18.7988,98.963
2026-05-05 03:00:00,2026-05-05,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,70.97,77.23,28.69,29.56,72.81,29.49,CMU_ST_003,18.7988,98.963
2026-05-05 04:00:00,2026-05-05,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,82.82,96.61,27.79,28.58,66.93,28.38,CMU_ST_003,18.7988,98.963
2026-05-05 05:00:00,2026-05-05,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,113.13,125.92,28.01,29.25,72.92,28.81,CMU_ST_003,18.7988,98.963
2026-05-05 06:00:00,2026-05-05,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,120.48,137.82,28.5,29.44,71.23,29.25,CMU_ST_003,18.7988,98.963
2026-05-05 07:00:00,2026-05-05,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,136.57,157.88,28.99,30.02,72.86,29.79,CMU_ST_003,18.7988,98.963
2026-05-05 08:00:00,2026-05-05,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,151.83,167.55,29.8,30.96,61.65,30.2,CMU_ST_003,18.7988,98.963
2026-05-05 09:00:00,2026-05-05,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,136.72,148.67,30.79,32.18,59.87,31.13,CMU_ST_003,18.7988,98.963
2026-05-05 10:00:00,2026-05-05,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,121.51,130.41,31.94,33.27,61.02,32.33,CMU_ST_003,18.7988,98.963
2026-05-05 11:00:00,2026-05-05,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,117.66,132.17,33.27,33.68,58.48,33.56,CMU_ST_003,18.7988,98.963
2026-05-05 12:00:00,2026-05-05,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,89.53,106.5,35.05,35.58,58.49,35.35,CMU_ST_003,18.7988,98.963
2026-05-05 13:00:00,2026-05-05,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,82.49,94.96,35.9,36.43,52.26,35.98,CMU_ST_003,18.7988,98.963
2026-05-05 14:00:00,2026-05-05,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,75.3,83.27,36.35,37.89,56.28,36.57,CMU_ST_003,18.7988,98.963
2026-05-05 15:00:00,2026-05-05,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,62.02,77.76,35.34,35.83,57.51,35.6,CMU_ST_003,18.7988,98.963
2026-05-05 16:00:00,2026-05-05,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,66.43,79.32,36.32,37.94,55.55,36.52,CMU_ST_003,18.7988,98.963
2026-05-05 17:00:00,2026-05-05,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,59.05,82.0,35.55,36.19,57.82,35.82,CMU_ST_003,18.7988,98.963
2026-05-05 18:00:00,2026-05-05,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,60.38,82.56,34.02,35.06,61.95,34.44,CMU_ST_003,18.7988,98.963
2026-05-05 19:00:00,2026-05-05,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,54.22,72.42,33.66,34.34,56.29,33.88,CMU_ST_003,18.7988,98.963
2026-05-05 20:00:00,2026-05-05,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,57.59,82.47,32.7,34.18,55.77,32.9,CMU_ST_003,18.7988,98.963
2026-05-05 21:00:00,2026-05-05,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,47.07,55.64,32.26,34.04,62.15,32.69,CMU_ST_003,18.7988,98.963
2026-05-05 22:00:00,2026-05-05,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,51.43,56.45,32.78,33.64,57.39,33.04,CMU_ST_003,18.7988,98.963
