date,province,amphoe,tambon,local_name,pm25_avg,temperature_avg
2026-05-27 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.95,25.85
2026-05-27 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.25,25.05
2026-05-27 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.05,24.04
2026-05-27 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.48,23.58
2026-05-28 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.52,23.4
2026-05-28 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.48,23.23
2026-05-28 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.52,22.85
2026-05-28 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.48,22.72
2026-05-28 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.71,22.59
2026-05-28 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.71,22.29
2026-05-28 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.81,22.62
2026-05-28 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.55,25.25
2026-05-28 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),10.52,28.66
2026-05-28 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),9.71,33.38
2026-05-28 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.48,36.49
2026-05-28 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.14,35.12
2026-05-28 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.38,36.54
2026-05-28 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.33,39.37
2026-05-28 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.56,32.1
2026-05-28 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.67,33.37
2026-05-28 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),9.0,34.77
2026-05-28 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),8.8,29.89
2026-05-28 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),7.1,28.13
2026-05-28 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.24,25.74
2026-05-28 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.24,24.85
2026-05-28 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),6.0,24.2
2026-05-28 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.86,24.13
2026-05-28 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.62,23.96
2026-05-29 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.95,23.92
2026-05-29 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.24,23.92
2026-05-29 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.24,23.94
2026-05-29 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.9,23.78
2026-05-29 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.9,22.84
2026-05-29 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.57,22.47
2026-05-29 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.95,22.51
2026-05-29 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.0,24.39
2026-05-29 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),5.14,26.62
2026-05-29 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.81,30.03
2026-05-29 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),4.62,33.85
2026-05-29 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),3.95,35.25
2026-05-29 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),3.81,36.6
2026-05-29 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.55,34.59
2026-05-29 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.81,24.3
2026-05-29 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.12,26.87
2026-05-29 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,28.78
2026-05-29 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,30.16
2026-05-29 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.29,28.18
2026-05-29 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.24,25.69
2026-05-29 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.95,24.97
2026-05-29 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),3.14,24.53
2026-05-29 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),3.24,24.7
2026-05-29 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.1,23.46
2026-05-30 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,22.48
2026-05-30 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,24.71
2026-05-30 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,33.34
2026-05-31 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,24.04
2026-05-31 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.37,27.31
2026-05-31 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.33,35.22
2026-05-31 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),2.14,34.95
2026-05-31 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.67,33.92
2026-05-31 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.42,36.79
2026-05-31 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.06,36.65
2026-05-31 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,36.76
2026-05-31 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.05,34.84
2026-05-31 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.37,34.26
2026-05-31 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.05,31.87
2026-05-31 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,27.46
2026-05-31 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.1,26.02
2026-05-31 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,24.85
2026-05-31 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,24.06
2026-05-31 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Indoor),1.0,24.05
2026-05-01 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),10.14,20.76
2026-05-01 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),10.38,20.48
2026-05-01 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),12.0,20.48
2026-05-01 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),12.29,20.56
2026-05-01 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),12.95,20.51
2026-05-01 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.19,20.14
2026-05-01 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),28.29,20.18
2026-05-01 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.05,21.13
2026-05-01 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.62,23.72
2026-05-01 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),23.52,25.33
2026-05-01 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),27.24,28.35
2026-05-01 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),24.71,28.34
2026-05-01 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.29,31.62
2026-05-01 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),16.0,32.66
2026-05-01 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),16.52,32.51
2026-05-01 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),17.67,33.16
2026-05-01 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),25.05,32.77
2026-05-01 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),23.25,31.22
2026-05-01 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.57,28.86
2026-05-01 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),21.05,25.5
2026-05-01 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),22.67,23.71
2026-05-01 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),23.95,23.1
2026-05-01 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),22.76,22.37
2026-05-01 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),22.71,22.0
2026-05-02 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),21.76,21.83
2026-05-02 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),25.24,21.85
2026-05-02 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),30.57,21.92
2026-05-02 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),32.9,21.72
2026-05-02 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),34.25,21.28
2026-05-02 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),32.05,20.87
2026-05-02 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),40.33,20.83
2026-05-02 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),40.62,21.73
2026-05-02 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),46.48,23.29
2026-05-02 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),55.71,24.44
2026-05-02 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),61.57,27.9
2026-05-02 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),51.29,30.12
2026-05-02 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),41.05,30.73
2026-05-02 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.48,32.66
2026-05-02 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),32.6,33.73
2026-05-02 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),30.52,33.69
2026-05-02 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),28.05,31.23
2026-05-02 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),30.24,31.32
2026-05-02 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.29,29.0
2026-05-02 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.57,25.02
2026-05-02 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.9,23.14
2026-05-02 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.38,22.16
2026-05-02 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.38,21.41
2026-05-02 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.14,21.21
2026-05-03 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),35.35,21.26
2026-05-03 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.19,21.35
2026-05-03 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.9,20.91
2026-05-03 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),38.73,20.55
2026-05-03 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),38.1,20.35
2026-05-03 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.57,19.93
2026-05-03 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),47.14,20.2
2026-05-03 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),42.24,21.71
2026-05-03 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),43.48,23.54
2026-05-03 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),45.43,29.05
2026-05-03 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),45.55,30.75
2026-05-03 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),42.0,32.17
2026-05-03 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),37.43,32.91
2026-05-03 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),38.0,33.92
2026-05-03 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),38.9,32.58
2026-05-03 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),41.86,33.49
2026-05-03 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),43.81,30.81
2026-05-03 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),44.81,31.06
2026-05-03 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),47.19,29.24
2026-05-03 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),49.95,25.93
2026-05-03 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),43.63,26.2
2026-05-03 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),44.14,24.92
2026-05-03 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),44.95,24.25
2026-05-03 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),47.05,23.67
2026-05-04 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),47.5,22.98
2026-05-04 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),47.1,23.29
2026-05-04 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),44.52,22.79
2026-05-04 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),43.9,22.52
2026-05-04 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),45.0,22.23
2026-05-04 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),48.43,22.25
2026-05-04 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),49.9,21.65
2026-05-04 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),49.25,22.96
2026-05-04 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),46.19,25.57
2026-05-04 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),41.71,27.01
2026-05-04 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),38.24,29.67
2026-05-04 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.05,32.01
2026-05-04 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),32.33,32.89
2026-05-04 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),29.1,33.97
2026-05-04 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),26.86,32.97
2026-05-04 15:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),28.29,33.01
2026-05-04 16:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),35.48,31.36
2026-05-04 17:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.25,29.72
2026-05-04 18:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),36.19,29.6
2026-05-04 19:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),40.95,27.15
2026-05-04 20:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),33.29,26.48
2026-05-04 21:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),29.0,24.9
2026-05-04 22:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),34.62,23.98
2026-05-04 23:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),35.38,23.05
2026-05-05 00:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),35.48,23.02
2026-05-05 01:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),34.9,22.27
2026-05-05 02:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.24,21.68
2026-05-05 03:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),12.55,21.2
2026-05-05 04:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),5.38,20.89
2026-05-05 05:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),7.43,20.66
2026-05-05 06:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),9.86,20.66
2026-05-05 07:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),9.52,21.21
2026-05-05 08:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),7.95,22.02
2026-05-05 09:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),12.48,22.69
2026-05-05 10:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),17.33,23.33
2026-05-05 11:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.24,25.17
2026-05-05 12:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),20.33,28.08
2026-05-05 13:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),21.3,29.79
2026-05-05 14:00:00,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,ศพด.บ้านห้วยโก๋น (Outdoor),21.57,28.83
